title,subjects,authors,publish-date
A single-cell analysis reveals tumor heterogeneity and immune environment of acral melanoma,"['Machine learning', 'Melanoma', 'Prognostic markers', 'Transcriptomics', 'Tumour heterogeneity']","['Chao Zhang', 'Hongru Shen', 'Tielong Yang', 'Ting Li', 'Xinyue Liu', 'Jin Wang', 'Zhichao Liao', 'Junqiang Wei', 'Jia Lu', 'Haotian Liu', 'Lijie Xiang', 'Yichen Yang', 'Meng Yang', 'Duan Wang', 'Yang Li', 'Ruwei Xing', 'Sheng Teng', 'Jun Zhao', 'Yun Yang', 'Gang Zhao', 'Kexin Chen', 'Xiangchun Li', 'Jilong Yang']",2022-11-25
Visual speech recognition for multiple languages in the wild,"['Computational biology and bioinformatics', 'Computer science', 'Human behaviour']","['Pingchuan Ma', 'Stavros Petridis', 'Maja Pantic']",2022-10-24
Localization and classification of space objects using EfficientDet detector for space situational awareness,"['Computational science', 'Computer science', 'Information technology']","['Nouar AlDahoul', 'Hezerul Abdul Karim', 'Angelo De Castro', 'Myles Joshua Toledo Tan']",2022-12-19
Multiclass classification of breast cancer histopathology images using multilevel features of deep convolutional neural network,"['Biomedical engineering', 'Computer science', 'Image processing', 'Machine learning']","['Zabit Hameed', 'Begonya Garcia-Zapirain', 'José Javier Aguirre', 'Mario Arturo Isaza-Ruget']",2022-09-16
Source discrimination of mine water based on the random forest method,"['Hydrogeology', 'Hydrology']","['Zhenwei Yang', 'Hang Lv', 'Zhaofeng Xu', 'Xinyi Wang']",2022-11-15
Estimating hydrogen absorption energy on different metal hydrides using Gaussian process regression approach,"['Chemistry', 'Energy science and technology', 'Engineering', 'Materials science']","['Majedeh Gheytanzadeh', 'Fatemeh Rajabhasani', 'Alireza Baghban', 'Sajjad Habibzadeh', 'Otman Abida', 'Amin Esmaeili', 'Muhammad Tajammal Munir']",2022-12-19
Self-directed online machine learning for topology optimization,"['Computational science', 'Mechanical engineering']","['Changyu Deng', 'Yizhou Wang', 'Can Qin', 'Yun Fu', 'Wei Lu']",2022-01-19
Generalisable 3D printing error detection and correction via multi-head neural networks,"['Computational science', 'Electrical and electronic engineering', 'Mechanical engineering', 'Techniques and instrumentation']","['Douglas A. J. Brion', 'Sebastian W. Pattinson']",2022-08-15
Data-driven discovery of 2D materials by deep generative models,"['Electronic properties and materials', 'Structure of solids and liquids', 'Two-dimensional materials']","['Peder Lyngby', 'Kristian Sommer Thygesen']",2022-11-11
Striatal hub of dynamic and stabilized prediction coding in forebrain networks for olfactory reinforcement learning,"['Olfactory cortex', 'Reward']","['Laurens Winkelmeier', 'Carla Filosa', 'Renée Hartig', 'Max Scheller', 'Markus Sack', 'Jonathan R. Reinwald', 'Robert Becker', 'David Wolf', 'Martin Fungisai Gerchen', 'Alexander Sartorius', 'Andreas Meyer-Lindenberg', 'Wolfgang Weber-Fahr', 'Christian Clemm von Hohenberg', 'Eleonora Russo', 'Wolfgang Kelsch']",2022-06-08
Learning curve and surgical outcome of robotic assisted colorectal surgery with ERAS program,"['Gastrointestinal diseases', 'Surgical oncology']","['Chun-Yu Lin', 'Yi-Chun Liu', 'Ming-Cheng Chen', 'Feng-Fan Chiang']",2022-11-29
Genome-wide mapping of somatic mutation rates uncovers drivers of cancer,"['Cancer genomics', 'Machine learning']","['Maxwell A. Sherman', 'Adam U. Yaari', 'Oliver Priebe', 'Felix Dietlein', 'Po-Ru Loh', 'Bonnie Berger']",2022-06-20
Adaptable physics-based super-resolution for electron backscatter diffraction maps,"['Computational methods', 'Metals and alloys']","['Devendra K. Jangid', 'Neal R. Brodnik', 'Michael G. Goebel', 'Amil Khan', 'SaiSidharth Majeti', 'McLean P. Echlin', 'Samantha H. Daly', 'Tresa M. Pollock', 'B. S. Manjunath']",2022-12-15
Hybrid classical-quantum machine learning based on dissipative two-qubit channels,"['Optics and photonics', 'Physics']","['E. Ghasemian', 'M. K. Tavassoly']",2022-11-28
Drag-and-drop genome insertion of large sequences without double-strand DNA cleavage using CRISPR-directed integrases,"['Synthetic biology', 'Targeted gene repair']","['Matthew T. N. Yarnall', 'Eleonora I. Ioannidi', 'Cian Schmitt-Ulms', 'Rohan N. Krajeski', 'Justin Lim', 'Lukas Villiger', 'Wenyuan Zhou', 'Kaiyi Jiang', 'Sofya K. Garushyants', 'Nathaniel Roberts', 'Liyang Zhang', 'Christopher A. Vakulskas', 'John A. Walker II', 'Anastasia P. Kadina', 'Adrianna E. Zepeda', 'Kevin Holden', 'Hong Ma', 'Jun Xie', 'Guangping Gao', 'Lander Foquet', 'Greg Bial', 'Sara K. Donnelly', 'Yoshinari Miyata', 'Daniel R. Radiloff', 'Jordana M. Henderson', 'Andrew Ujita', 'Omar O. Abudayyeh', 'Jonathan S. Gootenberg']",2022-11-24
Sub-10 second fly-scan nano-tomography using machine learning,"['Characterization and analytical techniques', 'Imaging techniques']","['Jiayong Zhang', 'Wah-Keat Lee', 'Mingyuan Ge']",2022-11-16
The role of individual variability on the predictive performance of machine learning applied to large bio-logging datasets,"['Behavioural ecology', 'Ecological modelling', 'Ecophysiology', 'Machine learning']","['Marianna Chimienti', 'Akiko Kato', 'Olivia Hicks', 'Frédéric Angelier', 'Michaël Beaulieu', 'Jazel Ouled-Cheikh', 'Coline Marciau', 'Thierry Raclot', 'Meagan Tucker', 'Danuta Maria Wisniewska', 'André Chiaradia', 'Yan Ropert-Coudert']",2022-11-17
Real-time denoising enables high-sensitivity fluorescence time-lapse imaging beyond the shot-noise limit,"['Fluorescence imaging', 'Image processing', 'Microscopy', 'Software']","['Xinyang Li', 'Yixin Li', 'Yiliang Zhou', 'Jiamin Wu', 'Zhifeng Zhao', 'Jiaqi Fan', 'Fei Deng', 'Zhaofa Wu', 'Guihua Xiao', 'Jing He', 'Yuanlong Zhang', 'Guoxun Zhang', 'Xiaowan Hu', 'Xingye Chen', 'Yi Zhang', 'Hui Qiao', 'Hao Xie', 'Yulong Li', 'Haoqian Wang', 'Lu Fang', 'Qionghai Dai']",2022-09-26
Revealing low-temperature plasma efficacy through a dose-rate assessment by DNA damage detection combined with machine learning models,"['Chemistry', 'Energy science and technology', 'Physics']","['Amal Sebastian', 'Diana Spulber', 'Aliaksandra Lisouskaya', 'Sylwia Ptasinska']",2022-11-01
Photoplethysmogram based vascular aging assessment using the deep convolutional neural network,"['Ageing', 'Physical examination']","['Hangsik Shin', 'Gyujeong Noh', 'Byung-Moon Choi']",2022-07-05
Instantaneous tracking of earthquake growth with elastogravity signals,"['Geophysics', 'Natural hazards', 'Seismology']","['Andrea Licciardi', 'Quentin Bletery', 'Bertrand Rouet-Leduc', 'Jean-Paul Ampuero', 'Kévin Juhel']",2022-05-11
Prediction of drug–target interactions through multi-task learning,"['Cheminformatics', 'Drug discovery', 'Machine learning']","['Chaeyoung Moon', 'Dongsup Kim']",2022-10-31
Clustering of trauma patients based on longitudinal data and the application of machine learning to predict recovery,"['Health care', 'Prognosis', 'Quality of life', 'Rehabilitation']","['Kostas Stoitsas', 'Saurabh Bahulikar', 'Leonie de Munter', 'Mariska A. C. de Jongh', 'Maria A. C. Jansen', 'Merel M. Jung', 'Marijn van Wingerden', 'Katrijn Van Deun']",2022-10-10
Experimentally unsupervised deconvolution for light-sheet microscopy with propagation-invariant beams,"['Biophotonics', 'Light-sheet microscopy']","['Philip Wijesinghe', 'Stella Corsetti', 'Darren J. X. Chow', 'Shuzo Sakata', 'Kylie R. Dunning', 'Kishan Dholakia']",2022-11-02
Mitochondrial Fission Process 1 controls inner membrane integrity and protects against heart failure,"['Cardiovascular biology', 'Heart failure', 'Mitochondria']","['Erminia Donnarumma', 'Michael Kohlhaas', 'Elodie Vimont', 'Etienne Kornobis', 'Thibault Chaze', 'Quentin Giai Gianetto', 'Mariette Matondo', 'Maryse Moya-Nilges', 'Christoph Maack', 'Timothy Wai']",2022-11-04
An automatic sediment-facies classification approach using machine learning and feature engineering,"['Environmental sciences', 'Sedimentology', 'Stratigraphy']","['An-Sheng Lee', 'Dirk Enters', 'Jyh-Jaan Steven Huang', 'Sofia Ya Hsuan Liou', 'Bernd Zolitschka']",2022-11-26
Identification of visual cortex cell types and species differences using single-cell RNA sequencing,"['Cell type diversity', 'Molecular neuroscience', 'Visual system']","['Jia-Ru Wei', 'Zhao-Zhe Hao', 'Chuan Xu', 'Mengyao Huang', 'Lei Tang', 'Nana Xu', 'Ruifeng Liu', 'Yuhui Shen', 'Sarah A. Teichmann', 'Zhichao Miao', 'Sheng Liu']",2022-11-12
Brain-correlates of processing local dependencies within a statistical learning paradigm,"['Auditory system', 'Cognitive neuroscience', 'Psychology']","['Vera Tsogli', 'Stavros Skouras', 'Stefan Koelsch']",2022-09-12
A few-shot approach for COVID-19 screening in standard and portable chest X-ray images,"['Image processing', 'Machine learning']","['Daniel Cores', 'Nicolás Vila-Blanco', 'María Pérez-Alarcón', 'Anxo Martínez-de-Alegría', 'Manuel Mucientes', 'María J. Carreira']",2022-12-13
A framework for clinical cancer subtyping from nucleosome profiling of cell-free DNA,"['Breast cancer', 'Cancer genomics', 'Diagnostic markers', 'Machine learning', 'Tumour heterogeneity']","['Anna-Lisa Doebley', 'Minjeong Ko', 'Hanna Liao', 'A. Eden Cruikshank', 'Katheryn Santos', 'Caroline Kikawa', 'Joseph B. Hiatt', 'Robert D. Patton', 'Navonil De Sarkar', 'Katharine A. Collier', 'Anna C. H. Hoge', 'Katharine Chen', 'Anat Zimmer', 'Zachary T. Weber', 'Mohamed Adil', 'Jonathan B. Reichel', 'Paz Polak', 'Viktor A. Adalsteinsson', 'Peter S. Nelson', 'David MacPherson', 'Heather A. Parsons', 'Daniel G. Stover', 'Gavin Ha']",2022-12-03
Application of classical and novel integrated machine learning models to predict sediment discharge during free-flow flushing,"['Engineering', 'Hydrology', 'Mathematics and computing']","['Fahime Javadi', 'Kourosh Qaderi', 'Mohammad Mehdi Ahmadi', 'Majid Rahimpour', 'Mohamad Reza Madadi', 'Amin Mahdavi-Meymand']",2022-11-12
Versatile modular neural locomotion control with fast learning,"['Computational science', 'Engineering']","['Mathias Thor', 'Poramate Manoonpong']",2022-02-14
Autoencoders for sample size estimation for fully connected neural network classifiers,"['Epidemiology', 'Statistics']","['Faris F. Gulamali', 'Ashwin S. Sawant', 'Patricia Kovatch', 'Benjamin Glicksberg', 'Alexander Charney', 'Girish N. Nadkarni', 'Eric Oermann']",2022-12-13
Transmembrane water-efflux rate measured by magnetic resonance imaging as a biomarker of the expression of aquaporin-4 in gliomas,"['Biomedical engineering', 'Cancer imaging', 'Translational research']","['Yinhang Jia', 'Shangchen Xu', 'Guangxu Han', 'Bao Wang', 'Zejun Wang', 'Chuanjin Lan', 'Peng Zhao', 'Meng Gao', 'Yi Zhang', 'Wenhong Jiang', 'Biying Qiu', 'Rui Liu', 'Yi-Cheng Hsu', 'Yi Sun', 'Chong Liu', 'Yingchao Liu', 'Ruiliang Bai']",2022-11-14
Quantifying wood decomposition by insects and fungi using computed tomography scanning and machine learning,"['Biological techniques', 'Ecosystem ecology', 'Ecosystem services', 'Entomology', 'Forest ecology', 'Fungi']","['Sebastian Seibold', 'Jörg Müller', 'Sebastian Allner', 'Marian Willner', 'Petr Baldrian', 'Michael D. Ulyshen', 'Roland Brandl', 'Claus Bässler', 'Jonas Hagge', 'Oliver Mitesser']",2022-09-27
Hidden pressurized fluids prior to the 2014 phreatic eruption at Mt Ontake,"['Natural hazards', 'Seismology', 'Volcanology']","['Corentin Caudron', 'Yosuke Aoki', 'Thomas Lecocq', 'Raphael De Plaen', 'Jean Soubestre', 'Aurelien Mordret', 'Leonard Seydoux', 'Toshiko Terakawa']",2022-10-17
Residue-wise local quality estimation for protein models from cryo-EM maps,"['Computational biophysics', 'Machine learning']","['Genki Terashi', 'Xiao Wang', 'Sai Raghavendra Maddhuri Venkata Subramaniya', 'John J. G. Tesmer', 'Daisuke Kihara']",2022-08-11
Quantitative phase contrast imaging with a nonlocal angle-selective metasurface,['Metamaterials'],"['Anqi Ji', 'Jung-Hwan Song', 'Qitong Li', 'Fenghao Xu', 'Ching-Ting Tsai', 'Richard C. Tiberio', 'Bianxiao Cui', 'Philippe Lalanne', 'Pieter G. Kik', 'David A. B. Miller', 'Mark L. Brongersma']",2022-12-21
Graph-based autoencoder integrates spatial transcriptomics with chromatin images and identifies joint biomarkers for Alzheimer’s disease,"['Data integration', 'Fluorescence imaging', 'Fluorescence in situ hybridization', 'Machine learning', 'Prognostic markers']","['Xinyi Zhang', 'Xiao Wang', 'G. V. Shivashankar', 'Caroline Uhler']",2022-12-03
Research on an intelligent diagnosis method of mechanical faults for small sample data sets,"['Computational science', 'Mechanical engineering']","['Jun Zhao', 'Yuhua Shi', 'Feng Tan', 'Xufeng Wang', 'Youqiang Zhang', 'Jiean Liao', 'Fan Yang', 'Zhanhong Guo']",2022-12-20
Risk-aware survival time prediction from whole slide pathological images,"['Image processing', 'Machine learning']","['Zhixin Xu', 'Seohoon Lim', 'Hong-Kyu Shin', 'Kwang-Hyun Uhm', 'Yucheng Lu', 'Seung-Won Jung', 'Sung-Jea Ko']",2022-12-19
Deep embeddings to comprehend and visualize microbiome protein space,"['Machine learning', 'Microbiome', 'Protein sequence analyses']","['Krzysztof Odrzywolek', 'Zuzanna Karwowska', 'Jan Majta', 'Aleksander Byrski', 'Kaja Milanowska-Zabel', 'Tomasz Kosciolek']",2022-06-20
Ultrafast laser ablation simulator using deep neural networks,"['Laser material processing', 'Optical physics']","['Shuntaro Tani', 'Yohei Kobayashi']",2022-04-07
Passive margins in accreting Archaean archipelagos signal continental stability promoting early atmospheric oxygen rise,"['Precambrian geology', 'Tectonics']","['Yaying Peng', 'Timothy Kusky', 'Lu Wang', 'Zhikang Luan', 'Chuanhai Wang', 'Xuanyu Liu', 'Yating Zhong', 'Noreen J. Evans']",2022-12-19
Combining computational controls with natural text reveals aspects of meaning composition,"['Computer science', 'Language', 'Neural encoding']","['Mariya Toneva', 'Tom M. Mitchell', 'Leila Wehbe']",2022-11-28
A contrastive learning approach for ICU false arrhythmia alarm reduction,"['Computer science', 'Health care']","['Yuerong Zhou', 'Guoshuai Zhao', 'Jun Li', 'Gan Sun', 'Xueming Qian', 'Benjamin Moody', 'Roger G. Mark', 'Li-wei H. Lehman']",2022-03-18
Prediction of \(\beta \)-Thalassemia carriers using complete blood count features,"['Computational biology and bioinformatics', 'Health care']","['Furqan Rustam', 'Imran Ashraf', 'Shehbaz Jabbar', 'Kilian Tutusaus', 'Cristina Mazas', 'Alina Eugenia Pascual Barrera', 'Isabel de la Torre Diez']",2022-11-21
A note on factor normalization for deep neural network models,"['Engineering', 'Mathematics and computing']","['Haobo Qi', 'Jing Zhou', 'Hansheng Wang']",2022-04-08
Neural Inverse Design of Nanostructures (NIDN),"['Computational methods', 'Materials for optics', 'Materials science', 'Metamaterials', 'Nanoscale materials', 'Nanoscience and technology', 'Optical materials and structures', 'Software']","['Pablo Gómez', 'Håvard Hem Toftevaag', 'Torbjørn Bogen-Storø', 'Derek Aranguren van Egmond', 'José M. Llorens']",2022-12-22
Proteomic signatures for identification of impaired glucose tolerance,"['Diabetes', 'Translational research']","['Julia Carrasco-Zanini', 'Maik Pietzner', 'Joni V. Lindbohm', 'Eleanor Wheeler', 'Erin Oerton', 'Nicola Kerrison', 'Missy Simpson', 'Matthew Westacott', 'Dan Drolet', 'Mika Kivimaki', 'Rachel Ostroff', 'Stephen A. Williams', 'Nicholas J. Wareham', 'Claudia Langenberg']",2022-11-10
Crystal twins: self-supervised learning for crystalline material property prediction,"['Computational methods', 'Materials chemistry']","['Rishikesh Magar', 'Yuyang Wang', 'Amir Barati Farimani']",2022-11-10
Nonlinear germanium-silicon photodiode for activation and monitoring in photonic neuromorphic networks,"['Integrated optics', 'Optoelectronic devices and components', 'Silicon photonics']","['Yang Shi', 'Junyu Ren', 'Guanyu Chen', 'Wei Liu', 'Chuqi Jin', 'Xiangyu Guo', 'Yu Yu', 'Xinliang Zhang']",2022-10-13
Machine learning-based assessment of storm surge in the New York metropolitan area,"['Climate-change mitigation', 'Natural hazards']","['Mahmoud Ayyad', 'Muhammad R. Hajj', 'Reza Marsooli']",2022-11-10
Extending resolution within a single imaging frame,"['3-D reconstruction', 'Confocal microscopy', 'Fluorescence imaging', 'Software', 'Super-resolution microscopy']","['Esley Torres-García', 'Raúl Pinto-Cámara', 'Alejandro Linares', 'Damián Martínez', 'Víctor Abonza', 'Eduardo Brito-Alarcón', 'Carlos Calcines-Cruz', 'Gustavo Valdés-Galindo', 'David Torres', 'Martina Jabloñski', 'Héctor H. Torres-Martínez', 'José L. Martínez', 'Haydee O. Hernández', 'José P. Ocelotl-Oviedo', 'Yasel Garcés', 'Marco Barchi', 'Rocco D’Antuono', 'Ana Bošković', 'Joseph G. Dubrovsky', 'Alberto Darszon', 'Mariano G. Buffone', 'Roberto Rodríguez Morales', 'Juan Manuel Rendon-Mancha', 'Christopher D. Wood', 'Armando Hernández-García', 'Diego Krapf', 'Álvaro H. Crevenna', 'Adán Guerrero']",2022-12-02
An automated cell line authentication method for AstraZeneca global cell bank using deep neural networks on brightfield images,"['Bioinformatics', 'Cellular imaging', 'Time-lapse imaging']","['Lei Tong', 'Adam Corrigan', 'Navin Rathna Kumar', 'Kerry Hallbrook', 'Jonathan Orme', 'Yinhai Wang', 'Huiyu Zhou']",2022-05-12
Individualizing deep dynamic models for psychological resilience data,"['Mathematics and computing', 'Psychology']","['Göran Köber', 'Shakoor Pooseh', 'Haakon Engen', 'Andrea Chmitorz', 'Miriam Kampa', 'Anita Schick', 'Alexandra Sebastian', 'Oliver Tüscher', 'Michèle Wessa', 'Kenneth S. L. Yuen', 'Henrik Walter', 'Raffael Kalisch', 'Jens Timmer', 'Harald Binder']",2022-05-16
A digital twin of electrical tomography for quantitative multiphase flow imaging,"['Electrical and electronic engineering', 'Mechanical engineering']","['Shengnan Wang', 'Delin Hu', 'Maomao Zhang', 'Jiawang Qiu Lin', 'Wei Chen', 'Francesco Giorgio-Serchi', 'Lihui Peng', 'Yi Li', 'Yunjie Yang']",2022-12-02
A new strategy for the early detection of alzheimer disease stages using multifractal geometry analysis based on K-Nearest Neighbor algorithm,"['Biological techniques', 'Biophysics', 'Computational biology and bioinformatics', 'Engineering', 'Medical research', 'Physics']","['Yasmina M. Elgammal', 'M. A. Zahran', 'Mohamed M. Abdelsalam']",2022-12-26
Machine learning in point-of-care automated classification of oral potentially malignant and malignant disorders: a systematic review and meta-analysis,"['Cancer', 'Cancer prevention', 'Cancer screening', 'Computational science']","['Ashley Ferro', 'Sanjeev Kotecha', 'Kathleen Fan']",2022-08-13
Interpretable learning of voltage for electrode design of multivalent metal-ion batteries,"['Batteries', 'Electronic materials', 'Electronic properties and materials']","['Xiuying Zhang', 'Jun Zhou', 'Jing Lu', 'Lei Shen']",2022-08-19
Adversarial attacks and adversarial robustness in computational pathology,"['Cancer imaging', 'Computational science', 'Diagnostic markers', 'Image processing', 'Machine learning']","['Narmin Ghaffari Laleh', 'Daniel Truhn', 'Gregory Patrick Veldhuizen', 'Tianyu Han', 'Marko van Treeck', 'Roman D. Buelow', 'Rupert Langer', 'Bastian Dislich', 'Peter Boor', 'Volkmar Schulz', 'Jakob Nikolas Kather']",2022-09-29
Machine learning of pair-contact process with diffusion,"['Mathematics and computing', 'Physics']","['Jianmin Shen', 'Wei Li', 'Shengfeng Deng', 'Dian Xu', 'Shiyang Chen', 'Feiyi Liu']",2022-11-17
Narrative thinking lingers in spontaneous thought,"['Cognitive neuroscience', 'Human behaviour']","['Buddhika Bellana', 'Abhijit Mahabal', 'Christopher J. Honey']",2022-08-06
BIGDML—Towards accurate quantum machine learning force fields for materials,"['Atomistic models', 'Chemical physics', 'Electronic structure', 'Materials chemistry', 'Surfaces, interfaces and thin films']","['Huziel E. Sauceda', 'Luis E. Gálvez-González', 'Stefan Chmiela', 'Lauro Oliver Paz-Borbón', 'Klaus-Robert Müller', 'Alexandre Tkatchenko']",2022-06-29
Deciphering microbial gene function using natural language processing,"['Genome informatics', 'Machine learning', 'Metagenomics', 'Protein function predictions']","['Danielle Miller', 'Adi Stern', 'David Burstein']",2022-09-29
Molecular contrastive learning of representations via graph neural networks,"['Biochemistry', 'Biophysics', 'Drug discovery']","['Yuyang Wang', 'Jianren Wang', 'Zhonglin Cao', 'Amir Barati Farimani']",2022-03-03
Automated identification of hip arthroplasty implants using artificial intelligence,"['Health care', 'Medical imaging', 'Radiography']","['Zibo Gong', 'Yonghui Fu', 'Ming He', 'Xinzhe Fu']",2022-07-16
Situation assessment in air combat considering incomplete frame of discernment in the generalized evidence theory,"['Computer science', 'Electrical and electronic engineering']","['Ying Zhou', 'Yongchuan Tang', 'Xiaozhe Zhao']",2022-12-31
Learning aerodynamics with neural network,"['Computer science', 'Fluid dynamics']","['Wenhui Peng', 'Yao Zhang', 'Eric Laurendeau', 'Michel C. Desmarais']",2022-04-26
A review of some techniques for inclusion of domain-knowledge into deep neural networks,"['Computer science', 'Engineering', 'Information technology']","['Tirtharaj Dash', 'Sharad Chitlangia', 'Aditya Ahuja', 'Ashwin Srinivasan']",2022-01-20
"Hybrid machine learning approach for landslide prediction, Uttarakhand, India","['Engineering', 'Mathematics and computing', 'Natural hazards']","['Poonam Kainthura', 'Neelam Sharma']",2022-11-22
Machine learning models for prediction of HF and CKD development in early-stage type 2 diabetes patients,"['Cardiovascular biology', 'Computational science', 'Experimental models of disease', 'Kidney diseases', 'Scientific data', 'Type 2 diabetes']","['Eiichiro Kanda', 'Atsushi Suzuki', 'Masaki Makino', 'Hiroo Tsubota', 'Satomi Kanemata', 'Koichi Shirakawa', 'Toshitaka Yajima']",2022-11-21
Stockwell transform and semi-supervised feature selection from deep features for classification of BCI signals,"['Biomedical engineering', 'Electrical and electronic engineering']","['Sahar Salimpour', 'Hashem Kalbkhani', 'Saeed Seyyedi', 'Vahid Solouk']",2022-07-11
A data-science approach to predict the heat capacity of nanoporous materials,"['Chemical engineering', 'Materials chemistry', 'Metal–organic frameworks', 'Theory and computation']","['Seyed Mohamad Moosavi', 'Balázs Álmos Novotny', 'Daniele Ongari', 'Elias Moubarak', 'Mehrdad Asgari', 'Özge Kadioglu', 'Charithea Charalambous', 'Andres Ortega-Guerrero', 'Amir H. Farmahini', 'Lev Sarkisov', 'Susana Garcia', 'Frank Noé', 'Berend Smit']",2022-10-13
Research on imaging method of driver's attention area based on deep neural network,"['Electrical and electronic engineering', 'Human behaviour', 'Optical sensors']","['Shuanfeng Zhao', 'Yao Li', 'Junjie Ma', 'Zhizhong Xing', 'Zenghui Tang', 'Shibo Zhu']",2022-09-30
A hierarchical reinforcement learning method for missile evasion and guidance,"['Aerospace engineering', 'Mechanical engineering']","['Mengda Yan', 'Rennong Yang', 'Ying Zhang', 'Longfei Yue', 'Dongyuan Hu']",2022-11-07
Identification of robust deep neural network models of longitudinal clinical measurements,"['Outcomes research', 'Type 2 diabetes']","['Hamed Javidi', 'Arshiya Mariam', 'Gholamreza Khademi', 'Emily C. Zabor', 'Ran Zhao', 'Tomas Radivoyevitch', 'Daniel M. Rotroff']",2022-07-27
Live-dead assay on unlabeled cells using phase imaging with computational specificity,"['Cell death', 'Interference microscopy', 'Optical imaging']","['Chenfei Hu', 'Shenghua He', 'Young Jae Lee', 'Yuchen He', 'Edward M. Kong', 'Hua Li', 'Mark A. Anastasio', 'Gabriel Popescu']",2022-02-07
Explaining a series of models by propagating Shapley values,"['Computational science', 'Computer science']","['Hugh Chen', 'Scott M. Lundberg', 'Su-In Lee']",2022-08-03
Omnipose: a high-precision morphology-independent solution for bacterial cell segmentation,"['Bacteria', 'Imaging']","['Kevin J. Cutler', 'Carsen Stringer', 'Teresa W. Lo', 'Luca Rappez', 'Nicholas Stroustrup', 'S. Brook Peterson', 'Paul A. Wiggins', 'Joseph D. Mougous']",2022-10-17
Geometry-enhanced molecular representation learning for property prediction,"['Cheminformatics', 'Virtual screening']","['Xiaomin Fang', 'Lihang Liu', 'Jieqiong Lei', 'Donglong He', 'Shanzhuo Zhang', 'Jingbo Zhou', 'Fan Wang', 'Hua Wu', 'Haifeng Wang']",2022-02-07
Convolutional neural network-based classification of cervical intraepithelial neoplasias using colposcopic image segmentation for acetowhite epithelium,"['Cervical cancer', 'Translational research']","['Jisoo Kim', 'Chul Min Park', 'Sung Yeob Kim', 'Angela Cho']",2022-10-14
Motion estimation for large displacements and deformations,"['Computer science', 'Information technology', 'Scientific data', 'Software']","['Qiao Chen', 'Charalambos Poullis']",2022-11-16
State-dependent pupil dilation rapidly shifts visual feature selectivity,"['Colour vision', 'Network models', 'Sensory processing', 'Striate cortex']","['Katrin Franke', 'Konstantin F. Willeke', 'Kayla Ponder', 'Mario Galdamez', 'Na Zhou', 'Taliah Muhammad', 'Saumil Patel', 'Emmanouil Froudarakis', 'Jacob Reimer', 'Fabian H. Sinz', 'Andreas S. Tolias']",2022-09-28
Development of a multipotent diagnostic tool for chest X-rays by multi-object detection method,"['Image processing', 'Machine learning', 'Medical research']","['Minji Kang', 'Tai Joon An', 'Deokjae Han', 'Wan Seo', 'Kangwon Cho', 'Shinbum Kim', 'Jun-Pyo Myong', 'Sung Won Han']",2022-11-09
Ontology-based feature engineering in machine learning workflows for heterogeneous epilepsy patient records,"['Epilepsy', 'Information technology', 'Scientific data', 'Software']","['Satya S. Sahoo', 'Katja Kobow', 'Jianzhe Zhang', 'Jeffrey Buchhalter', 'Mojtaba Dayyani', 'Dipak P. Upadhyaya', 'Katrina Prantzalos', 'Meenakshi Bhattacharjee', 'Ingmar Blumcke', 'Samuel Wiebe', 'Samden D. Lhatoo']",2022-11-12
"Feasibility study of multi-site split learning for privacy-preserving medical systems under data imbalance constraints in COVID-19, X-ray, and cholesterol dataset","['Computed tomography', 'Electrical and electronic engineering']","['Yoo Jeong Ha', 'Gusang Lee', 'Minjae Yoo', 'Soyi Jung', 'Seehwan Yoo', 'Joongheon Kim']",2022-01-27
Mini-batch optimization enables training of ODE models on large-scale datasets,"['Cellular signalling networks', 'Computer modelling', 'Differential equations', 'Machine learning', 'Software']","['Paul Stapor', 'Leonard Schmiester', 'Christoph Wierling', 'Simon Merkt', 'Dilan Pathirana', 'Bodo M. H. Lange', 'Daniel Weindl', 'Jan Hasenauer']",2022-01-10
Identifying a suitable model for predicting hourly pollutant concentrations by using low-cost microstation data and machine learning,"['Environmental sciences', 'Environmental social sciences']","['Rongjin Yang', 'Lizeyan Yin', 'Xuejie Hao', 'Lu Liu', 'Chen Wang', 'Xiuhong Li', 'Qiang Liu']",2022-11-19
GediNET for discovering gene associations across diseases using knowledge based machine learning approach,"['Biomarkers', 'Cancer', 'Computational biology and bioinformatics', 'Diseases', 'Genetics', 'Molecular biology']","['Emma Qumsiyeh', 'Louise Showe', 'Malik Yousef']",2022-11-19
Machine learning and ontology in eCoaching for personalized activity level monitoring and recommendation generation,"['Health care', 'Mathematics and computing']","['Ayan Chatterjee', 'Nibedita Pahari', 'Andreas Prinz', 'Michael Riegler']",2022-11-18
Semi-supervised generative and discriminative adversarial learning for motor imagery-based brain–computer interface,"['Learning algorithms', 'Rehabilitation']","['Wonjun Ko', 'Eunjin Jeon', 'Jee Seok Yoon', 'Heung-Il Suk']",2022-03-17
Distributed lag inspired machine learning for predicting vaccine-induced changes in COVID-19 hospitalization and intensive care unit admission,['Epidemiology'],"['Atikur R. Khan', 'Khandaker Tabin Hasan', 'Sumaiya Abedin', 'Saleheen Khan']",2022-11-05
Integration of machine learning with neutron scattering for the Hamiltonian tuning of spin ice under pressure,"['Computational science', 'Magnetic properties and materials']","['Anjana Samarakoon', 'D. Alan Tennant', 'Feng Ye', 'Qiang Zhang', 'Santiago A. Grigera']",2022-11-04
