title,subjects,authors,publish-date
Retinal vasculature of different diameters and plexuses exhibit distinct vulnerability in varying severity of diabetic retinopathy,"['Outcomes research', 'Retinal diseases']","['Alaa E. Fayed', 'Martin J. Menten', 'Linus Kreitner', 'Johannes C. Paetzold', 'Daniel Rueckert', 'Sherry M. Bassily', 'Ramy R. Fikry', 'Ahmed M. Hagag', 'Sobha Sivaprasad']",2024-03-21
Chaotic opposition learning with mirror reflection and worst individual disturbance grey wolf optimizer for continuous global numerical optimization,"['Computational science', 'Computer science', 'Information technology', 'Software']","['Oluwatayomi Rereloluwa Adegboye', 'Afi Kekeli Feda', 'Opeoluwa Seun Ojekemi', 'Ephraim Bonah Agyekum', 'Abdelazim G. Hussien', 'Salah Kamel']",2024-02-26
Predicting outcomes following lower extremity open revascularization using machine learning,"['Peripheral vascular disease', 'Prognosis']","['Ben Li', 'Raj Verma', 'Derek Beaton', 'Hani Tamim', 'Mohamad A. Hussain', 'Jamal J. Hoballah', 'Douglas S. Lee', 'Duminda N. Wijeysundera', 'Charles de Mestral', 'Muhammad Mamdani', 'Mohammed Al-Omran']",2024-02-05
SQM2.20: Semiempirical quantum-mechanical scoring function yields DFT-quality protein–ligand binding affinity predictions in minutes,"['Cheminformatics', 'Computational chemistry', 'Structure-based drug design']","['Adam Pecina', 'Jindřich Fanfrlík', 'Martin Lepšík', 'Jan Řezáč']",2024-02-06
Identification of the growth cone as a probe and driver of neuronal migration in the injured brain,"['Cellular neuroscience', 'Neonatal brain damage']","['Chikako Nakajima', 'Masato Sawada', 'Erika Umeda', 'Yuma Takagi', 'Norihiko Nakashima', 'Kazuya Kuboyama', 'Naoko Kaneko', 'Satoaki Yamamoto', 'Haruno Nakamura', 'Naoki Shimada', 'Koichiro Nakamura', 'Kumiko Matsuno', 'Shoji Uesugi', 'Nynke A. Vepřek', 'Florian Küllmer', 'Veselin Nasufović', 'Hironobu Uchiyama', 'Masaru Nakada', 'Yuji Otsuka', 'Yasuyuki Ito', 'Vicente Herranz-Pérez', 'José Manuel García-Verdugo', 'Nobuhiko Ohno', 'Hans-Dieter Arndt', 'Dirk Trauner', 'Yasuhiko Tabata', 'Michihiro Igarashi', 'Kazunobu Sawamoto']",2024-03-09
Relative increases in CH4 and CO2 emissions from wetlands under global warming dependent on soil carbon substrates,"['Carbon cycle', 'Environmental health']","['Han Hu', 'Ji Chen', 'Feng Zhou', 'Ming Nie', 'Deyi Hou', 'Huan Liu', 'Manuel Delgado-Baquerizo', 'Haowei Ni', 'Weigen Huang', 'Jizhong Zhou', 'Xianwei Song', 'Xiaofeng Cao', 'Bo Sun', 'Jiabao Zhang', 'Thomas W. Crowther', 'Yuting Liang']",2024-01-03
An asynchronous wireless network for capturing event-driven data from large populations of autonomous sensors,"['Biomedical engineering', 'Electrical and electronic engineering']","['Jihun Lee', 'Ah-Hyoung Lee', 'Vincent Leung', 'Farah Laiwalla', 'Miguel Angel Lopez-Gordo', 'Lawrence Larson', 'Arto Nurmikko']",2024-03-19
Highly parallel and ultra-low-power probabilistic reasoning with programmable gaussian-like memory transistors,"['Computational nanotechnology', 'Electronic devices']","['Changhyeon Lee', 'Leila Rahimifard', 'Junhwan Choi', 'Jeong-ik Park', 'Chungryeol Lee', 'Divake Kumar', 'Priyesh Shukla', 'Seung Min Lee', 'Amit Ranjan Trivedi', 'Hocheon Yoo', 'Sung Gap Im']",2024-03-18
A number sense as an emergent property of the manipulating brain,"['Human behaviour', 'Image processing', 'Network models']","['Neehar Kondapaneni', 'Pietro Perona']",2024-03-21
Analyzing to discover origins of CNNs and ViT architectures in medical images,"['Biomedical engineering', 'Electrical and electronic engineering']","['Seungmin Oh', 'Namkug Kim', 'Jongbin Ryu']",2024-04-16
High-precision regressors for particle physics,"['Computational science', 'Experimental particle physics', 'Phenomenology', 'Scientific data', 'Statistics', 'Theoretical particle physics']","['Fady Bishara', 'Ayan Paul', 'Jennifer Dy']",2024-03-04
Pooled multicolour tagging for visualizing subcellular protein dynamics,"['CRISPR-Cas9 genome editing', 'Drug development', 'Protein–protein interaction networks', 'Protein translocation']","['Andreas Reicher', 'Jiří Reiniš', 'Maria Ciobanu', 'Pavel Růžička', 'Monika Malik', 'Marton Siklos', 'Victoria Kartysh', 'Tatjana Tomek', 'Anna Koren', 'André F. Rendeiro', 'Stefan Kubicek']",2024-04-19
Distributed power analysis attack on SM4 encryption chip,"['Computer science', 'Information technology']","['Haoran Gong', 'Tailiang Ju']",2024-01-10
High-density transparent graphene arrays for predicting cellular calcium activity at depth from surface potential recordings,"['Bionanoelectronics', 'Nanobiotechnology', 'Nanoscience and technology']","['Mehrdad Ramezani', 'Jeong-Hoon Kim', 'Xin Liu', 'Chi Ren', 'Abdullah Alothman', 'Chawina De-Eknamkul', 'Madison N. Wilson', 'Ertugrul Cubukcu', 'Vikash Gilja', 'Takaki Komiyama', 'Duygu Kuzum']",2024-01-11
High-density volumetric super-resolution microscopy,"['Imaging techniques', 'Single-molecule biophysics', 'Super-resolution microscopy']","['Sam Daly', 'João Ferreira Fernandes', 'Ezra Bruggeman', 'Anoushka Handa', 'Ruby Peters', 'Sarah Benaissa', 'Boya Zhang', 'Joseph S. Beckwith', 'Edward W. Sanders', 'Ruth R. Sims', 'David Klenerman', 'Simon J. Davis', 'Kevin O’Holleran', 'Steven F. Lee']",2024-03-02
A dynamic knowledge graph approach to distributed self-driving laboratories,"['Chemical engineering', 'Information technology', 'Software']","['Jiaru Bai', 'Sebastian Mosbach', 'Connor J. Taylor', 'Dogancan Karan', 'Kok Foong Lee', 'Simon D. Rihm', 'Jethro Akroyd', 'Alexei A. Lapkin', 'Markus Kraft']",2024-01-23
Extrapolative prediction of small-data molecular property using quantum mechanics-assisted machine learning,"['Computational methods', 'Theoretical chemistry']","['Hajime Shimakawa', 'Akiko Kumada', 'Masahiro Sato']",2024-01-10
Identification of influential weather parameters and seasonal drought prediction in Bangladesh using machine learning algorithm,"['Climate sciences', 'Environmental sciences', 'Hydrology', 'Natural hazards']","['Md. Abdullah Al Mamun', 'Mou Rani Sarker', 'Md Abdur Rouf Sarkar', 'Sujit Kumar Roy', 'Sheikh Arafat Islam Nihad', 'Andrew M. McKenzie', 'Md. Ismail Hossain', 'Md. Shahjahan Kabir']",2024-01-04
Bayesian learning for the robust verification of autonomous robots,"['Computer science', 'Engineering']","['Xingyu Zhao', 'Simos Gerasimou', 'Radu Calinescu', 'Calum Imrie', 'Valentin Robu', 'David Flynn']",2024-01-27
Diffusion-based generative AI for exploring transition states from 2D molecular graphs,"['Computational chemistry', 'Quantum chemistry']","['Seonghwan Kim', 'Jeheon Woo', 'Woo Youn Kim']",2024-01-06
Enhancing foveal avascular zone analysis for Alzheimer’s diagnosis with AI segmentation and machine learning using multiple radiomic features,"['Biomarkers', 'Biophotonics', 'Dementia', 'Machine learning', 'Mathematics and computing', 'Neuroscience', 'Optical techniques']","['Je Moon Yoon', 'Chae Yeon Lim', 'Hoon Noh', 'Seung Wan Nam', 'Sung Yeon Jun', 'Min Ji Kim', 'Mi Yeon Song', 'Hyemin Jang', 'Hee Jin Kim', 'Sang Won Seo', 'Duk L. Na', 'Myung Jin Chung', 'Don-Il Ham', 'Kyungsu Kim']",2024-01-22
Discovering biomarkers associated and predicting cardiovascular disease with high accuracy using a novel nexus of machine learning techniques for precision medicine,"['Cardiovascular diseases', 'Gene expression', 'Genomics', 'Predictive medicine']","['William DeGroat', 'Habiba Abdelhalim', 'Kush Patel', 'Dinesh Mendhe', 'Saman Zeeshan', 'Zeeshan Ahmed']",2024-01-02
CombFold: predicting structures of large protein assemblies using a combinatorial assembly algorithm and AlphaFold2,"['Computational models', 'Data integration', 'Protein structure predictions']","['Ben Shor', 'Dina Schneidman-Duhovny']",2024-02-07
An autoantibody signature predictive for multiple sclerosis,"['Autoimmunity', 'Multiple sclerosis', 'Predictive markers']","['Colin R. Zamecnik', 'Gavin M. Sowa', 'Ahmed Abdelhak', 'Ravi Dandekar', 'Rebecca D. Bair', 'Kristen J. Wade', 'Christopher M. Bartley', 'Kerry Kizer', 'Danillo G. Augusto', 'Asritha Tubati', 'Refujia Gomez', 'Camille Fouassier', 'Chloe Gerungan', 'Colette M. Caspar', 'Jessica Alexander', 'Anne E. Wapniarski', 'Rita P. Loudermilk', 'Erica L. Eggers', 'Kelsey C. Zorn', 'Kirtana Ananth', 'Nora Jabassini', 'Sabrina A. Mann', 'Nicholas R. Ragan', 'Adam Santaniello', 'Roland G. Henry', 'Sergio E. Baranzini', 'Scott S. Zamvil', 'Joseph J. Sabatino Jr.', 'Riley M. Bove', 'Chu-Yueh Guo', 'Jeffrey M. Gelfand', 'Richard Cuneo', 'H.-Christian von Büdingen', 'Jorge R. Oksenberg', 'Bruce A. C. Cree', 'Jill A. Hollenbach', 'Ari J. Green', 'Stephen L. Hauser', 'Mitchell T. Wallin', 'Joseph L. DeRisi', 'Michael R. Wilson']",2024-04-19
Online images amplify gender bias,"['Communication', 'Human behaviour', 'Sociology']","['Douglas Guilbeault', 'Solène Delecourt', 'Tasker Hull', 'Bhargav Srinivasa Desikan', 'Mark Chu', 'Ethan Nadler']",2024-02-14
A novel CNN architecture for accurate early detection and classification of Alzheimer’s disease using MRI data,"['Biotechnology', 'Engineering', 'Health care', 'Medical research', 'Neuroscience', 'Alzheimer’s disease', 'Convolutional neural network', 'Deep learning', 'Intelligent systems', 'Explain ability']","['A. M. El-Assy', 'Hanan M. Amer', 'H. M. Ibrahim', 'M. A. Mohamed']",2024-02-12
Automated neonatal nnU-Net brain MRI extractor trained on a large multi-institutional dataset,"['Computer science', 'Magnetic resonance imaging', 'Medical research', 'Paediatrics']","['Joshua V. Chen', 'Yi Li', 'Felicia Tang', 'Gunvant Chaudhari', 'Christopher Lew', 'Amanda Lee', 'Andreas M. Rauschecker', 'Aden P. Haskell-Mendoza', 'Yvonne W. Wu', 'Evan Calabrese']",2024-02-26
All-optical image denoising using a diffractive visual processor,"['Applied optics', 'Imaging and sensing', 'Optical physics', 'Transformation optics']","['Çağatay Işıl', 'Tianyi Gan', 'Fazil Onuralp Ardic', 'Koray Mentesoglu', 'Jagrit Digani', 'Huseyin Karaca', 'Hanlong Chen', 'Jingxi Li', 'Deniz Mengu', 'Mona Jarrahi', 'Kaan Akşit', 'Aydogan Ozcan']",2024-02-04
GDF1 ameliorates cognitive impairment induced by hearing loss,"['Ageing', ""Alzheimer's disease"", 'Mechanisms of disease']","['Lina Pan', 'Chunrui Li', 'Lanxia Meng', 'Guoxin Zhang', 'Li Zou', 'Ye Tian', 'Sen Chen', 'Yu Sun', 'Dandan Su', 'Xingyu Zhang', 'Min Xiong', 'Tingting Xiao', 'Danhao Xia', 'Zhengyuan Hong', 'Zhentao Zhang']",2024-03-15
Multiple serous cavity effusion screening based on smear images using vision transformer,"['Cancer screening', 'Machine learning']","['Chunbao Wang', 'Xiangyu Wang', 'Zeyu Gao', 'Caihong Ran', 'Chen Li', 'Caixia Ding']",2024-03-28
YOLOX target detection model can identify and classify several types of tea buds with similar characteristics,"['Computer science', 'Image processing', 'Plant sciences']","['Mengdao Yang', 'Weihao Yuan', 'Gaojian Xu']",2024-02-03
Integrated proteomics reveals autophagy landscape and an autophagy receptor controlling PKA-RI complex homeostasis in neurons,"['Cellular neuroscience', 'Macroautophagy', 'Proteomics']","['Xiaoting Zhou', 'You-Kyung Lee', 'Xianting Li', 'Henry Kim', 'Carlos Sanchez-Priego', 'Xian Han', 'Haiyan Tan', 'Suiping Zhou', 'Yingxue Fu', 'Kerry Purtell', 'Qian Wang', 'Gay R. Holstein', 'Beisha Tang', 'Junmin Peng', 'Nan Yang', 'Zhenyu Yue']",2024-04-10
Mapping the evolution of algorithmic HRM (AHRM): a multidisciplinary synthesis,['Business and management'],"['Roslyn Cameron', 'Heinz Herrmann', 'Alan Nankervis']",2024-02-23
Physics informed contour selection for rapid image segmentation,"['Applied mathematics', 'Computational science']","['Vikas Dwivedi', 'Balaji Srinivasan', 'Ganapathy Krishnamurthi']",2024-03-24
PCB defect detection algorithm based on CDI-YOLO,"['Electrical and electronic engineering', 'Engineering']","['Gaoshang Xiao', 'Shuling Hou', 'Huiying Zhou']",2024-03-28
Genome-scale community modelling reveals conserved metabolic cross-feedings in epipelagic bacterioplankton communities,"['Community ecology', 'Ecological modelling', 'Metagenomics', 'Microbial biooceanography']","['Nils Giordano', 'Marinna Gaudin', 'Camille Trottier', 'Erwan Delage', 'Charlotte Nef', 'Chris Bowler', 'Samuel Chaffron']",2024-03-28
Rapid groundwater decline and some cases of recovery in aquifers globally,"['Environmental sciences', 'Hydrology']","['Scott Jasechko', 'Hansjörg Seybold', 'Debra Perrone', 'Ying Fan', 'Mohammad Shamsudduha', 'Richard G. Taylor', 'Othman Fallatah', 'James W. Kirchner']",2024-01-24
Benchmarking spatial clustering methods with spatially resolved transcriptomics data,"['Computational models', 'Computational platforms and environments', 'Imaging', 'RNA sequencing']","['Zhiyuan Yuan', 'Fangyuan Zhao', 'Senlin Lin', 'Yu Zhao', 'Jianhua Yao', 'Yan Cui', 'Xiao-Yong Zhang', 'Yi Zhao']",2024-03-15
Microscopic mechanisms of pressure-induced amorphous-amorphous transitions and crystallisation in silicon,"['Chemical physics', 'Glasses', 'Phase transitions and critical phenomena', 'Structure of solids and liquids']","['Zhao Fan', 'Hajime Tanaka']",2024-01-16
Accelerating materials language processing with large language models,"['Computer science', 'Materials science']","['Jaewoong Choi', 'Byungju Lee']",2024-02-15
Specification of neural circuit architecture shaped by context-dependent patterned LAR-RPTP microexons,"['Molecular neuroscience', 'Neural circuits', 'Neurotransmitters']","['Kyung Ah Han', 'Taek-Han Yoon', 'Jinhu Kim', 'Jusung Lee', 'Ju Yeon Lee', 'Gyubin Jang', 'Ji Won Um', 'Jong Kyoung Kim', 'Jaewon Ko']",2024-02-22
Midbrain node for context-specific vocalisation in fish,"['Motor control', 'Social behaviour']","['Eric R. Schuppe', 'Irene Ballagh', 'Najva Akbari', 'Wenxuan Fang', 'Jonathan T. Perelmuter', 'Caleb H. Radtke', 'Margaret A. Marchaterre', 'Andrew H. Bass']",2024-01-02
Practical application of quantum neural network to materials informatics,"['Computational science', 'Materials science']",['Hirotoshi Hirai'],2024-04-13
Effects of AST-120 on mortality in patients with chronic kidney disease modeled by artificial intelligence or traditional statistical analysis,"['Diseases', 'Medical research', 'Nephrology']","['Chia-Lin Lee', 'Wei‑Ju Liu', 'Shang-Feng Tsai']",2024-01-06
Residual LSTM-based short duration forecasting of polarization current for effective assessment of transformers insulation,"['Electrical and electronic engineering', 'Engineering']","['Aniket Vatsa', 'Ananda Shankar Hati', 'Prashant Kumar', 'Martin Margala', 'Prasun Chakrabarti']",2024-01-16
High-throughput prediction of protein conformational distributions with subsampled AlphaFold2,"['Computational biophysics', 'Molecular conformation', 'Protein structure predictions']","['Gabriel Monteiro da Silva', 'Jennifer Y. Cui', 'David C. Dalgarno', 'George P. Lisi', 'Brenda M. Rubenstein']",2024-03-27
The genetic architecture of the human hypothalamus and its involvement in neuropsychiatric behaviours and disorders,"['Genetics of the nervous system', 'Genetics research', 'Genome-wide association studies']","['Shi-Dong Chen', 'Jia You', 'Wei Zhang', 'Bang-Sheng Wu', 'Yi-Jun Ge', 'Shi-Tong Xiang', 'Jing Du', 'Kevin Kuo', 'Tobias Banaschewski', 'Gareth J. Barker', 'Arun L. W. Bokde', 'Sylvane Desrivières', 'Herta Flor', 'Antoine Grigis', 'Hugh Garavan', 'Penny Gowland', 'Andreas Heinz', 'Rüdiger Brühl', 'Jean-Luc Martinot', 'Marie-Laure Paillère Martinot', 'Eric Artiges', 'Frauke Nees', 'Dimitri Papadopoulos Orfanos', 'Herve Lemaitre', 'Tomáš Paus', 'Luise Poustka', 'Sarah Hohmann', 'Sabina Millenet', 'Christian Baeuchl', 'Michael N. Smolka', 'Nilakshi Vaidya', 'Henrik Walter', 'Robert Whelan', 'Gunter Schumann', 'IMAGEN Consortium', 'Jian-Feng Feng', 'Qiang Dong', 'Wei Cheng', 'Jin-Tai Yu']",2024-01-05
The developmental timing of spinal touch processing alterations predicts behavioral changes in genetic mouse models of autism spectrum disorders,"['Autism spectrum disorders', 'Sensory processing', 'Synaptic development', 'Touch receptors']","['Aniqa Tasnim', 'Ilayda Alkislar', 'Richard Hakim', 'Josef Turecek', 'Amira Abdelaziz', 'Lauren L. Orefice', 'David D. Ginty']",2024-01-17
A prefrontal-thalamic circuit encodes social information for social recognition,"['Neural circuits', 'Social behaviour']","['Zihao Chen', 'Yechao Han', 'Zheng Ma', 'Xinnian Wang', 'Surui Xu', 'Yong Tang', 'Alexei L. Vyssotski', 'Bailu Si', 'Yang Zhan']",2024-02-03
"Validation of reliability, repeatability and consistency of three-dimensional choroidal vascular index","['Eye diseases', 'Image processing']","['Feiyan Ma', 'Yifan Bai', 'Jialiang Duan', 'Yuchen Liang', 'Qingli Shang']",2024-01-18
Mapping the diversity of land uses following deforestation across Africa,"['Climate change', 'Computational science', 'Environmental impact', 'Forestry', 'Scientific data']","['Robert N. Masolele', 'Diego Marcos', 'Veronique De Sy', 'Itohan-Osa Abu', 'Jan Verbesselt', 'Johannes Reiche', 'Martin Herold']",2024-01-19
High-throughput evaluation of genetic variants with prime editing sensor libraries,"['Cancer genetics', 'Cancer genomics', 'Mutagenesis']","['Samuel I. Gould', 'Alexandra N. Wuest', 'Kexin Dong', 'Grace A. Johnson', 'Alvin Hsu', 'Varun K. Narendra', 'Ondine Atwa', 'Stuart S. Levine', 'David R. Liu', 'Francisco J. Sánchez Rivera']",2024-03-12
Networked media and information ocean literacy: a transformative approach for UN ocean decade,"['Environmental studies', 'Geography']","['Leopoldo Cavaleri Gerhardinger', 'Andre Carlo Colonese', 'Rafael Gué Martini', 'Isabele da Silveira', 'Anna Zivian', 'Dannieli Firme Herbst', 'Bruce Glavovic', 'Santiago Tejedor Calvo', 'Patrick Christie']",2024-01-10
SpatialData: an open and universal data framework for spatial omics,"['Computational platforms and environments', 'Data integration', 'Molecular imaging', 'Software']","['Luca Marconato', 'Giovanni Palla', 'Kevin A. Yamauchi', 'Isaac Virshup', 'Elyas Heidari', 'Tim Treis', 'Wouter-Michiel Vierdag', 'Marcella Toth', 'Sonja Stockhaus', 'Rahul B. Shrestha', 'Benjamin Rombaut', 'Lotte Pollaris', 'Laurens Lehner', 'Harald Vöhringer', 'Ilia Kats', 'Yvan Saeys', 'Sinem K. Saka', 'Wolfgang Huber', 'Moritz Gerstung', 'Josh Moore', 'Fabian J. Theis', 'Oliver Stegle']",2024-03-20
A gut microbial signature for combination immune checkpoint blockade across cancer types,"['Cancer immunotherapy', 'Metagenomics', 'Microbiome', 'Translational research']","['Ashray Gunjur', 'Yan Shao', 'Timothy Rozday', 'Oliver Klein', 'Andre Mu', 'Bastiaan W. Haak', 'Ben Markman', 'Damien Kee', 'Matteo S. Carlino', 'Craig Underhill', 'Sophia Frentzas', 'Michael Michael', 'Bo Gao', 'Jodie Palmer', 'Jonathan Cebon', 'Andreas Behren', 'David J. Adams', 'Trevor D. Lawley']",2024-03-01
Defense against adversarial attacks: robust and efficient compressed optimized neural networks,"['Computer science', 'Mathematics and computing', 'Adversarial attacks', 'Generative pre-trained transformer (GPT)', 'Compression', 'Multi expert']","['Insaf Kraidia', 'Afifa Ghenai', 'Samir Brahim Belhaouari']",2024-03-17
A concerted neuron–astrocyte program declines in ageing and schizophrenia,"['Genomics', 'Molecular neuroscience', 'Neural ageing', 'Schizophrenia', 'Transcriptomics']","['Emi Ling', 'James Nemesh', 'Melissa Goldman', 'Nolan Kamitaki', 'Nora Reed', 'Robert E. Handsaker', 'Giulio Genovese', 'Jonathan S. Vogelgsang', 'Sherif Gerges', 'Seva Kashin', 'Sulagna Ghosh', 'John M. Esposito', 'Kiely Morris', 'Daniel Meyer', 'Alyssa Lutservitz', 'Christopher D. Mullally', 'Alec Wysoker', 'Liv Spina', 'Anna Neumann', 'Marina Hogan', 'Kiku Ichihara', 'Sabina Berretta', 'Steven A. McCarroll']",2024-03-06
An improved GBSO-TAENN-based EEG signal classification model for epileptic seizure detection,"['Electrical and electronic engineering', 'Engineering']","['M. V. V. Prasad Kantipudi', 'N. S. Pradeep Kumar', 'Rajanikanth Aluvalu', 'Shitharth Selvarajan', 'K Kotecha']",2024-01-08
Genetically encoded transcriptional plasticity underlies stress adaptation in Mycobacterium tuberculosis,"['Bacterial genetics', 'Bacterial transcription']","['Cheng Bei', 'Junhao Zhu', 'Peter H. Culviner', 'Mingyu Gan', 'Eric J. Rubin', 'Sarah M. Fortune', 'Qian Gao', 'Qingyun Liu']",2024-04-10
Thunder-DDA-PASEF enables high-coverage immunopeptidomics and is boosted by MS2Rescore with MS2PIP timsTOF fragmentation prediction model,"['Mass spectrometry', 'MHC', 'Peptides', 'Proteomic analysis']","['David Gomez-Zepeda', 'Danielle Arnold-Schild', 'Julian Beyrle', 'Arthur Declercq', 'Ralf Gabriels', 'Elena Kumm', 'Annica Preikschat', 'Mateusz Krzysztof Łącki', 'Aurélie Hirschler', 'Jeewan Babu Rijal', 'Christine Carapito', 'Lennart Martens', 'Ute Distler', 'Hansjörg Schild', 'Stefan Tenzer']",2024-03-13
Neuronal activity rapidly reprograms dendritic translation via eIF4G2:uORF binding,"['Molecular neuroscience', 'Ribosome']","['Ezgi Hacisuleyman', 'Caryn R. Hale', 'Natalie Noble', 'Ji-dung Luo', 'John J. Fak', 'Misa Saito', 'Jin Chen', 'Jonathan S. Weissman', 'Robert B. Darnell']",2024-04-08
Chromospheric and coronal heating in an active region plage by dissipation of currents from braiding,"['Astronomy and astrophysics', 'Solar physics']","['Souvik Bose', 'Bart De Pontieu', 'Viggo Hansteen', 'Alberto Sainz Dalda', 'Sabrina Savage', 'Amy Winebarger']",2024-04-15
Smartphone-based device for point-of-care diagnostics of pulmonary inflammation using convolutional neural networks (CNNs),"['Biomedical engineering', 'Electrical and electronic engineering', 'Translational research']","['Mohammadreza Ghaderinia', 'Hamed Abadijoo', 'Ashkan Mahdavian', 'Ebrahim Kousha', 'Reyhaneh Shakibi', 'Seyed Mohammad Reza Taheri', 'Hossein Simaee', 'Ali Khatibi', 'Ali Akbar Moosavi-Movahedi', 'Mohammad Ali Khayamian']",2024-03-22
Application of the transformer model algorithm in chinese word sense disambiguation: a case study in chinese language,"['Computer science', 'Information technology', 'Transformer model algorithm', 'Chinese language', 'BiLSTM', 'Word sense disambiguation', 'Root mean squared error']","['Linlin Li', 'Juxing Li', 'Hongli Wang', 'Jianing Nie']",2024-03-15
A programmable hybrid digital chemical information processor based on the Belousov-Zhabotinsky reaction,"['Chemical physics', 'Information technology', 'Information theory and computation']","['Abhishek Sharma', 'Marcus Tze-Kiat Ng', 'Juan Manuel Parrilla Gutierrez', 'Yibin Jiang', 'Leroy Cronin']",2024-03-05
Patterns of tropical forest understory temperatures,"['Forest ecology', 'Tropical ecology']","['Ali Ismaeel', 'Amos P. K. Tai', 'Erone Ghizoni Santos', 'Heveakore Maraia', 'Iris Aalto', 'Jan Altman', 'Jiří Doležal', 'Jonas J. Lembrechts', 'José Luís Camargo', 'Juha Aalto', 'Kateřina Sam', 'Lair Cristina Avelino do Nascimento', 'Martin Kopecký', 'Martin Svátek', 'Matheus Henrique Nunes', 'Radim Matula', 'Roman Plichta', 'Temesgen Abera', 'Eduardo Eiji Maeda']",2024-01-23
Neuron–astrocyte metabolic coupling facilitates spinal plasticity and maintenance of inflammatory pain,"['Metabolism', 'Neurology', 'Neuroscience', 'Sensory processing']","['Sebastián Marty-Lombardi', 'Shiying Lu', 'Wojciech Ambroziak', 'Katrin Schrenk-Siemens', 'Jialin Wang', 'Anna A. DePaoli-Roach', 'Anna M. Hagenston', 'Hagen Wende', 'Anke Tappe-Theodor', 'Manuela Simonetti', 'Hilmar Bading', 'Jürgen G. Okun', 'Rohini Kuner', 'Thomas Fleming', 'Jan Siemens']",2024-03-05
"A fast, scalable and versatile tool for analysis of single-cell omics data","['Data mining', 'Software']","['Kai Zhang', 'Nathan R. Zemke', 'Ethan J. Armand', 'Bing Ren']",2024-01-08
Efficient coding of natural images in the mouse visual cortex,"['Neural circuits', 'Neuroscience']","['Federico Bolaños', 'Javier G. Orlandi', 'Ryo Aoki', 'Akshay V. Jagadeesh', 'Justin L. Gardner', 'Andrea Benucci']",2024-03-19
The IL6/JAK/STAT3 signaling axis is a therapeutic vulnerability in SMARCB1-deficient bladder cancer,"['Bladder cancer', 'Tumour-suppressor proteins']","['Chandra Sekhar Amara', 'Karthik Reddy Kami Reddy', 'Yang Yuntao', 'Yuen San Chan', 'Danthasinghe Waduge Badrajee Piyarathna', 'Lacey Elizabeth Dobrolecki', 'David J. H. Shih', 'Zhongcheng Shi', 'Jun Xu', 'Shixia Huang', 'Matthew J. Ellis', 'Andrea B. Apolo', 'Leomar Y. Ballester', 'Jianjun Gao', 'Donna E. Hansel', 'Yair Lotan', 'H. Courtney Hodges', 'Seth P. Lerner', 'Chad J. Creighton', 'Arun Sreekumar', 'W. Jim Zheng', 'Pavlos Msaouel', 'Shyam M. Kavuri', 'Nagireddy Putluri']",2024-02-14
Dual ensemble system for polyp segmentation with submodels adaptive selection ensemble,"['Computational models', 'Image processing']","['Cun Xu', 'Kefeng Fan', 'Wei Mo', 'Xuguang Cao', 'Kaijie Jiao']",2024-03-14
Brain texture as a marker of transdiagnostic clinical profiles in patients with recent-onset psychosis and depression,"['Depression', 'Predictive markers', 'Psychosis']","['Alexandra I. Korda', 'Christina Andreou', 'Anne Ruef', 'Lisa Hahn', 'André Schmidt', 'Udo Dannlowski', 'Lana Kambeitz-Ilankovic', 'Dominic B. Dwyer', 'Joseph Kambeitz', 'Julian Wenzel', 'Stephan Ruhrmann', 'Stephen J. Wood', 'Raimo K. R. Salokangas', 'Christos Pantelis', 'Frauke Schultze-Lutter', 'Eva Meisenzahl', 'Paolo Brambilla', 'Pierluigi Selvaggi', 'Alessandro Bertolino', 'Jarmo Hietala', 'Rachel Upthegrove', 'Paris Alexandros Lalousis', 'Anita Riecher-Rössler', 'Christos Davatzikos', 'Rebekka Lencer', 'Nikolaos Koutsouleris', 'Stefan Borgwardt', 'the PRONIA Consortium']",2024-01-02
Programmable RNA base editing with photoactivatable CRISPR-Cas13,"['CRISPR-Cas9 genome editing', 'Molecular engineering', 'Optogenetics', 'Protein design']","['Jeonghye Yu', 'Jongpil Shin', 'Jihwan Yu', 'Jihye Kim', 'Daseuli Yu', 'Won Do Heo']",2024-01-22
Parental histone transfer caught at the replication fork,"['Cryoelectron microscopy', 'DNA replication', 'Nucleosomes']","['Ningning Li', 'Yuan Gao', 'Yujie Zhang', 'Daqi Yu', 'Jianwei Lin', 'Jianxun Feng', 'Jian Li', 'Zhichun Xu', 'Yingyi Zhang', 'Shangyu Dang', 'Keda Zhou', 'Yang Liu', 'Xiang David Li', 'Bik Kwoon Tye', 'Qing Li', 'Ning Gao', 'Yuanliang Zhai']",2024-03-06
Integrating genetic regulation and single-cell expression with GWAS prioritizes causal genes and cell types for glaucoma,"['Functional genomics', 'Optic nerve diseases', 'Statistical methods']","['Andrew R. Hamel', 'Wenjun Yan', 'John M. Rouhana', 'Aboozar Monovarfeshani', 'Xinyi Jiang', 'Puja A. Mehta', 'Jayshree Advani', 'Yuyang Luo', 'Qingnan Liang', 'Skanda Rajasundaram', 'Arushi Shrivastava', 'Katherine Duchinski', 'Sreekar Mantena', 'Jiali Wang', 'Tavé van Zyl', 'Louis R. Pasquale', 'Anand Swaroop', 'Puya Gharahkhani', 'Anthony P. Khawaja', 'Stuart MacGregor', 'International Glaucoma Genetics Consortium (IGGC)', 'Rui Chen', 'Veronique Vitart', 'Joshua R. Sanes', 'Janey L. Wiggs', 'Ayellet V. Segrè']",2024-01-09
