title,subjects,authors,publish-date
Disruption of NREM sleep and sleep-related spatial memory consolidation in mice lacking adult hippocampal neurogenesis,"['Adult neurogenesis', 'Non-REM sleep']","['D. Sippel', 'J. Schwabedal', 'J. C. Snyder', 'C. N. Oyanedel', 'S. N. Bernas', 'A. Garthe', 'A. Tröndle', 'A. Storch', 'G. Kempermann', 'M. D. Brandt']",2020-10-05
"Hourly 5-km surface total and diffuse solar radiation in China, 2007–2018","['Atmospheric science', 'Climate change']","['Hou Jiang', 'Ning Lu', 'Jun Qin', 'Ling Yao']",2020-09-23
Soil moisture dominates dryness stress on ecosystem production globally,"['Atmospheric dynamics', 'Ecosystem ecology']","['Laibao Liu', 'Lukas Gudmundsson', 'Mathias Hauser', 'Dahe Qin', 'Shuangcheng Li', 'Sonia I. Seneviratne']",2020-09-29
The National Institutes of Health funding for clinical research applying machine learning techniques in 2017,"['Machine learning', 'Outcomes research']","['Amarnath R. Annapureddy', 'Suveen Angraal', 'Cesar Caraballo', 'Alyssa Grimshaw', 'Chenxi Huang', 'Bobak J. Mortazavi', 'Harlan M. Krumholz']",2020-01-31
Cerebellar molecular layer interneurons are dispensable for cued and contextual fear conditioning,"['Cerebellum', 'Consolidation', 'Emotion', 'Fear conditioning', 'Learning and memory', 'Neural circuits', 'Neuroscience', 'Synaptic transmission']","['Katy L. H. Marshall-Phelps', 'Gernot Riedel', 'Peer Wulff', 'Marta Woloszynowska-Fraser']",2020-11-17
Trajectory-modulated hippocampal neurons persist throughout memory-guided navigation,"['Hippocampus', 'Working memory']","['Nathaniel R. Kinsky', 'William Mau', 'David W. Sullivan', 'Samuel J. Levy', 'Evan A. Ruesch', 'Michael E. Hasselmo']",2020-05-15
Postdoctoral scholars’ perspectives about professional learning and development: a concurrent mixed-methods study,"['Development studies', 'Education']","['Lorelli Nowell', 'Glory Ovie', 'Natasha Kenny', 'Michele Jacobsen']",2020-05-13
Data driven theory for knowledge discovery in the exact sciences with applications to thermonuclear fusion,"['Characterization and analytical techniques', 'Experimental nuclear physics', 'Information theory and computation', 'Magnetically confined plasmas']","['A. Murari', 'E. Peluso', 'M. Lungaroni', 'P. Gaudio', 'J. Vega', 'M. Gelfusa']",2020-11-16
Convolutional neuronal networks combined with X-ray phase-contrast imaging for a fast and observer-independent discrimination of cartilage and liver diseases stages,"['Computed tomography', 'Image processing', 'Imaging and sensing', 'Machine learning', 'Medical imaging', 'Medical research', 'Optics and photonics', 'Osteoarthritis']","['Johannes Stroebel', 'Annie Horng', 'Marco Armbruster', 'Alberto Mittone', 'Maximilian Reiser', 'Alberto Bravin', 'Paola Coan']",2020-11-17
Retrospective assessment of rat liver microsomal stability at NCATS: data and QSAR models,"['Cheminformatics', 'Computational models', 'High-throughput screening', 'Mass spectrometry', 'Small molecules']","['Vishal B. Siramshetty', 'Pranav Shah', 'Edward Kerns', 'Kimloan Nguyen', 'Kyeong Ri Yu', 'Md Kabir', 'Jordan Williams', 'Jorge Neyra', 'Noel Southall', 'Ðắc-Trung Nguyễn', 'Xin Xu']",2020-11-26
An exponential build-up in seismic energy suggests a months-long nucleation of slow slip in Cascadia,"['Geophysics', 'Seismology', 'Solid Earth sciences']","['Claudia Hulbert', 'Bertrand Rouet-Leduc', 'Romain Jolivet', 'Paul A. Johnson']",2020-08-18
Unsupervised generative and graph representation learning for modelling cell differentiation,"['Computational models', 'Machine learning', 'Statistical methods']","['Ioana Bica', 'Helena Andrés-Terré', 'Ana Cvejic', 'Pietro Liò']",2020-06-17
"CT-ORG, a new dataset for multiple organ segmentation in computed tomography","['Bladder', 'Kidney', 'Liver', 'Skeleton']","['Blaine Rister', 'Darvin Yi', 'Kaushik Shivakumar', 'Tomomi Nobashi', 'Daniel L. Rubin']",2020-11-11
Tailored for Real-World: A Whole Slide Image Classification System Validated on Uncurated Multi-Site Data Emulating the Prospective Pathology Workload,"['Classification and taxonomy', 'Computational models', 'Machine learning']","['Julianna D. Ianni', 'Rajath E. Soans', 'Sivaramakrishnan Sankarapandian', 'Ramachandra Vikas Chamarthi', 'Devi Ayyagari', 'Thomas G. Olsen', 'Michael J. Bonham', 'Coleman C. Stavish', 'Kiran Motaparthi', 'Clay J. Cockerell', 'Theresa A. Feeser', 'Jason B. Lee']",2020-02-21
Somatic genetic drift and multilevel selection in a clonal seagrass,"['Comparative genomics', 'Evolutionary genetics', 'Mutation']","['Lei Yu', 'Christoffer Boström', 'Sören Franzenburg', 'Till Bayer', 'Tal Dagan', 'Thorsten B. H. Reusch']",2020-05-11
"A comparative study among machine learning and numerical models for simulating groundwater dynamics in the Heihe River Basin, northwestern China","['Environmental sciences', 'Hydrology']","['Chong Chen', 'Wei He', 'Han Zhou', 'Yaru Xue', 'Mingda Zhu']",2020-03-03
On-the-fly active learning of interpretable Bayesian force fields for atomistic rare events,"['Atomistic models', 'Computational methods', 'Structure of solids and liquids']","['Jonathan Vandermause', 'Steven B. Torrisi', 'Simon Batzner', 'Yu Xie', 'Lixin Sun', 'Alexie M. Kolpak', 'Boris Kozinsky']",2020-03-18
Fully automated plaque characterization in intravascular OCT images using hybrid convolutional and lumen morphology features,"['Biomedical engineering', 'Interventional cardiology', 'Software']","['Juhwan Lee', 'David Prabhu', 'Chaitanya Kolluru', 'Yazan Gharaibeh', 'Vladislav N. Zimin', 'Luis A. P. Dallan', 'Hiram G. Bezerra', 'David L. Wilson']",2020-02-13
Modulation of cognition and neuronal plasticity in gain- and loss-of-function mouse models of the schizophrenia risk gene Tcf4,"['Molecular neuroscience', 'Psychiatric disorders']","['D. M. Badowska', 'M. M. Brzózka', 'N. Kannaiyan', 'C. Thomas', 'P. Dibaj', 'A. Chowdhury', 'H. Steffens', 'C. W. Turck', 'P. Falkai', 'A. Schmitt', 'S. Papiol', 'V. Scheuss', 'K. I. Willig', 'D. Martins-de-Souza', 'J. S. Rhee', 'D. Malzahn', 'M. J. Rossner']",2020-10-09
Neuronal activity remodels the F-actin based submembrane lattice in dendrites but not axons of hippocampal neurons,"['Cellular neuroscience', 'Machine learning', 'Molecular neuroscience', 'Super-resolution microscopy']","['Flavie Lavoie-Cardinal', 'Anthony Bilodeau', 'Mado Lemieux', 'Marc-André Gardner', 'Theresa Wiesner', 'Gabrielle Laramée', 'Christian Gagné', 'Paul De Koninck']",2020-07-20
Reply to: LncADeep performance on full-length transcripts,"['Classification and taxonomy', 'Machine learning']","['Noorul Amin', 'Annette McGrath', 'Yi-Ping Phoebe Chen']",2020-01-13
Real-time data from mobile platforms to evaluate sustainable transportation infrastructure,"['Climate-change mitigation', 'Energy and society', 'Energy infrastructure', 'Government', 'Policy']","['Omar Isaac Asensio', 'Kevin Alvarez', 'Arielle Dror', 'Emerson Wenzel', 'Catharina Hollauer', 'Sooji Ha']",2020-06-01
Cells of the adult human heart,"['Gene expression', 'Genetics research']","['Monika Litviňuková', 'Carlos Talavera-López', 'Henrike Maatz', 'Daniel Reichart', 'Catherine L. Worth', 'Eric L. Lindberg', 'Masatoshi Kanda', 'Krzysztof Polanski', 'Matthias Heinig', 'Michael Lee', 'Emily R. Nadelmann', 'Kenny Roberts', 'Liz Tuck', 'Eirini S. Fasouli', 'Daniel M. DeLaughter', 'Barbara McDonough', 'Hiroko Wakimoto', 'Joshua M. Gorham', 'Sara Samari', 'Krishnaa T. Mahbubani', 'Kourosh Saeb-Parsy', 'Giannino Patone', 'Joseph J. Boyle', 'Hongbo Zhang', 'Hao Zhang', 'Anissa Viveiros', 'Gavin Y. Oudit', 'Omer Ali Bayraktar', 'J. G. Seidman', 'Christine E. Seidman', 'Michela Noseda', 'Norbert Hubner', 'Sarah A. Teichmann']",2020-09-24
Integrating genomic features for non-invasive early lung cancer detection,"['Cancer genomics', 'Cancer screening', 'Non-small-cell lung cancer']","['Jacob J. Chabon', 'Emily G. Hamilton', 'David M. Kurtz', 'Mohammad S. Esfahani', 'Everett J. Moding', 'Henning Stehr', 'Joseph Schroers-Martin', 'Barzin Y. Nabet', 'Binbin Chen', 'Aadel A. Chaudhuri', 'Chih Long Liu', 'Angela B. Hui', 'Michael C. Jin', 'Tej D. Azad', 'Diego Almanza', 'Young-Jun Jeon', 'Monica C. Nesselbush', 'Lyron Co Ting Keh', 'Rene F. Bonilla', 'Christopher H. Yoo', 'Ryan B. Ko', 'Emily L. Chen', 'David J. Merriott', 'Pierre P. Massion', 'Aaron S. Mansfield', 'Jin Jen', 'Hong Z. Ren', 'Steven H. Lin', 'Christina L. Costantino', 'Risa Burr', 'Robert Tibshirani', 'Sanjiv S. Gambhir', 'Gerald J. Berry', 'Kristin C. Jensen', 'Robert B. West', 'Joel W. Neal', 'Heather A. Wakelee', 'Billy W. Loo Jr', 'Christian A. Kunder', 'Ann N. Leung', 'Natalie S. Lui', 'Mark F. Berry', 'Joseph B. Shrager', 'Viswam S. Nair', 'Daniel A. Haber', 'Lecia V. Sequist', 'Ash A. Alizadeh', 'Maximilian Diehn']",2020-03-25
Application of a long short-term memory for deconvoluting conductance contributions at charged ferroelectric domain walls,"['Computational methods', 'Electronic properties and materials', 'Ferroelectrics and multiferroics']","['Theodor S. Holstad', 'Trygve M. Ræder', 'Donald M. Evans', 'Didirk R. Småbråten', 'Stephan Krohns', 'Jakob Schaab', 'Zewu Yan', 'Edith Bourret', 'Antonius T. J. van Helvoort', 'Tor Grande', 'Sverre M. Selbach', 'Joshua C. Agar', 'Dennis Meier']",2020-10-28
Neuromorphic on-chip recognition of saliva samples of COPD and healthy controls using memristive devices,"['Biomedical engineering', 'Chronic obstructive pulmonary disease', 'Computational platforms and environments', 'Computational science', 'Diagnosis']","['Pouya Soltani Zarrin', 'Finn Zahari', 'Mamathamba K. Mahadevaiah', 'Eduardo Perez', 'Hermann Kohlstedt', 'Christian Wenger']",2020-11-12
Early and accurate detection and diagnosis of heart disease using intelligent computational model,"['Cardiovascular diseases', 'Computational biology and bioinformatics', 'Diseases', 'Health care', 'Heart failure']","['Yar Muhammad', 'Muhammad Tahir', 'Maqsood Hayat', 'Kil To Chong']",2020-11-12
Noninvasive and portable stroke type discrimination and progress monitoring based on a multichannel microwave transmitting–receiving system,"['Biomedical engineering', 'Cardiovascular diseases']","['Jia Xu', 'Jingbo Chen', 'Wei Yu', 'Haisheng Zhang', 'Feng Wang', 'Wei Zhuang', 'Jun Yang', 'Zelin Bai', 'Lin Xu', 'Jian Sun', 'Gui Jin', 'Yongjian Nian', 'Mingxin Qin', 'Mingsheng Chen']",2020-12-10
Unveiling the predictive power of static structure in glassy systems,"['Phase transitions and critical phenomena', 'Structure of solids and liquids']","['V.  Bapst', 'T. Keck', 'A. Grabska-Barwińska', 'C. Donner', 'E. D. Cubuk', 'S. S. Schoenholz', 'A. Obika', 'A. W. R. Nelson', 'T. Back', 'D. Hassabis', 'P. Kohli']",2020-04-06
Detecting cardiac pathologies via machine learning on heart-rate variability time series and related markers,"['Complex networks', 'Diagnostic markers', 'Health care', 'Scientific data']","['Elena Agliari', 'Adriano Barra', 'Orazio Antonio Barra', 'Alberto Fachechi', 'Lorenzo Franceschi Vento', 'Luciano Moretti']",2020-06-01
"Distinct synchronization, cortical coupling and behavioral function of two basal forebrain cholinergic neuron types","['Neural circuits', 'Neuroscience']","['Tamás Laszlovszky', 'Dániel Schlingloff', 'Panna Hegedüs', 'Tamás F. Freund', 'Attila Gulyás', 'Adam Kepecs', 'Balázs Hangya']",2020-06-22
Clustering of Alzheimer’s and Parkinson’s disease based on genetic burden of shared molecular mechanisms,"['Computational science', 'Drug development', 'Genetics research', 'Translational research']","['Mohammad Asif Emon', 'Ashley Heinson', 'Ping Wu', 'Daniel Domingo-Fernández', 'Meemansa Sood', 'Henri Vrooman', 'Jean-Christophe Corvol', 'Phil Scordis', 'Martin Hofmann-Apitius', 'Holger Fröhlich']",2020-11-05
Multiplexed single-cell transcriptional response profiling to define cancer vulnerabilities and therapeutic mechanism of action,"['Cancer genomics', 'Gene expression analysis', 'Gene expression profiling']","['James M. McFarland', 'Brenton R. Paolella', 'Allison Warren', 'Kathryn Geiger-Schuller', 'Tsukasa Shibue', 'Michael Rothberg', 'Olena Kuksenko', 'William N. Colgan', 'Andrew Jones', 'Emily Chambers', 'Danielle Dionne', 'Samantha Bender', 'Brian M. Wolpin', 'Mahmoud Ghandi', 'Itay Tirosh', 'Orit Rozenblatt-Rosen', 'Jennifer A. Roth', 'Todd R. Golub', 'Aviv Regev', 'Andrew J. Aguirre', 'Francisca Vazquez', 'Aviad Tsherniak']",2020-08-27
Analyzing trend and forecasting of rainfall changes in India using non-parametrical and machine learning approaches,"['Climate sciences', 'Hydrology', 'Natural hazards']","['Bushra Praveen', 'Swapan Talukdar', 'Shahfahad', 'Susanta Mahato', 'Jayanta Mondal', 'Pritee Sharma', 'Abu Reza Md. Towfiqul Islam', 'Atiqur Rahman']",2020-06-25
Expanded encyclopaedias of DNA elements in the human and mouse genomes,"['Data integration', 'Epigenomics', 'Functional genomics']","['The ENCODE Project Consortium', 'Jill E. Moore', 'Michael J. Purcaro', 'Henry E. Pratt', 'Charles B. Epstein', 'Noam Shoresh', 'Jessika Adrian', 'Trupti Kawli', 'Carrie A. Davis', 'Alexander Dobin', 'Rajinder Kaul', 'Jessica Halow', 'Eric L. Van Nostrand', 'Peter Freese', 'David U. Gorkin', 'Yin Shen', 'Yupeng He', 'Mark Mackiewicz', 'Florencia Pauli-Behn', 'Brian A. Williams', 'Ali Mortazavi', 'Cheryl A. Keller', 'Xiao-Ou Zhang', 'Shaimae I. Elhajjajy', 'Jack Huey', 'Diane E. Dickel', 'Valentina Snetkova', 'Xintao Wei', 'Xiaofeng Wang', 'Juan Carlos Rivera-Mulia', 'Joel Rozowsky', 'Jing Zhang', 'Surya B. Chhetri', 'Jialing Zhang', 'Alec Victorsen', 'Kevin P. White', 'Axel Visel', 'Gene W. Yeo', 'Christopher B. Burge', 'Eric Lécuyer', 'David M. Gilbert', 'Job Dekker', 'John Rinn', 'Eric M. Mendenhall', 'Joseph R. Ecker', 'Manolis Kellis', 'Robert J. Klein', 'William S. Noble', 'Anshul Kundaje', 'Roderic Guigó', 'Peggy J. Farnham', 'J. Michael Cherry', 'Richard M. Myers', 'Bing Ren', 'Brenton R. Graveley', 'Mark B. Gerstein', 'Len A. Pennacchio', 'Michael P. Snyder', 'Bradley E. Bernstein', 'Barbara Wold', 'Ross C. Hardison', 'Thomas R. Gingeras', 'John A. Stamatoyannopoulos', 'Zhiping Weng']",2020-07-29
Gaussian embedding for large-scale gene set analysis,"['Bioinformatics', 'Computer science', 'Systems biology']","['Sheng Wang', 'Emily R. Flynn', 'Russ B. Altman']",2020-06-15
A pilot trial of Convolution Neural Network for automatic retention-monitoring of capsule endoscopes in the stomach and duodenal bulb,"['Colonoscopy', 'Computer science', 'Image processing', 'Oesophagogastroscopy']","['Tao Gan', 'Shuaicheng Liu', 'Jinlin Yang', 'Bing Zeng', 'Li Yang']",2020-03-05
Taking stock of national climate policies to evaluate implementation of the Paris Agreement,"['Climate-change mitigation', 'Climate-change policy']","['Mark Roelfsema', 'Heleen L. van Soest', 'Mathijs Harmsen', 'Detlef P. van Vuuren', 'Christoph Bertram', 'Michel den Elzen', 'Niklas Höhne', 'Gabriela Iacobuta', 'Volker Krey', 'Elmar Kriegler', 'Gunnar Luderer', 'Keywan Riahi', 'Falko Ueckerdt', 'Jacques Després', 'Laurent Drouet', 'Johannes Emmerling', 'Stefan Frank', 'Oliver Fricko', 'Matthew Gidden', 'Florian Humpenöder', 'Daniel Huppmann', 'Shinichiro Fujimori', 'Kostas Fragkiadakis', 'Keii Gi', 'Kimon Keramidas', 'Alexandre C. Köberle', 'Lara Aleluia Reis', 'Pedro Rochedo', 'Roberto Schaeffer', 'Ken Oshiro', 'Zoi Vrontisi', 'Wenying Chen', 'Gokul C. Iyer', 'Jae Edmonds', 'Maria Kannavou', 'Kejun Jiang', 'Ritu Mathur', 'George Safonov', 'Saritha Sudharmma Vishwanathan']",2020-04-29
Variational quantum unsampling on a quantum photonic processor,"['Quantum information', 'Quantum optics']","['Jacques Carolan', 'Masoud Mohseni', 'Jonathan P. Olson', 'Mihika Prabhu', 'Changchen Chen', 'Darius Bunandar', 'Murphy Yuezhen Niu', 'Nicholas C. Harris', 'Franco N. C. Wong', 'Michael Hochberg', 'Seth Lloyd', 'Dirk Englund']",2020-01-13
VARENN: graphical representation of periodic data and application to climate studies,"['Climate and Earth system modelling', 'Statistics']","['Takeshi Ise', 'Yurika Oba']",2020-07-06
Experimental Demonstration of Supervised Learning in Spiking Neural Networks with Phase-Change Memory Synapses,"['Electrical and electronic engineering', 'Nanoscale devices']","['S. R. Nandakumar', 'Irem Boybat', 'Manuel Le Gallo', 'Evangelos Eleftheriou', 'Abu Sebastian', 'Bipin Rajendran']",2020-05-15
A Framework for Modeling Flood Depth Using a Hybrid of Hydraulics and Machine Learning,"['Engineering', 'Hydrology', 'Natural hazards']","['Hossein Hosseiny', 'Foad Nazari', 'Virginia Smith', 'C. Nataraj']",2020-05-19
Enhanced epigenetic profiling of classical human monocytes reveals a specific signature of healthy aging in the DNA methylome,"['Monocytes and macrophages', 'Systems analysis']","['Irina Shchukina', 'Juhi Bagaitkar', 'Oleg Shpynov', 'Ekaterina Loginicheva', 'Sofia Porter', 'Denis A. Mogilenko', 'Erica Wolin', 'Patrick Collins', 'German Demidov', 'Mykyta Artomov', 'Konstantin Zaitsev', 'Sviatoslav Sidorov', 'Christina Camell', 'Monika Bambouskova', 'Laura Arthur', 'Amanda Swain', 'Alexandra Panteleeva', 'Aleksei Dievskii', 'Evgeny Kurbatsky', 'Petr Tsurinov', 'Roman Chernyatchik', 'Vishwa Deep Dixit', 'Marko Jovanovic', 'Sheila A. Stewart', 'Mark J. Daly', 'Sergey Dmitriev', 'Eugene M. Oltz', 'Maxim N. Artyomov']",2020-11-23
Epigenomic analysis of Parkinson’s disease neurons identifies Tet2 loss as neuroprotective,"['Epigenetics', ""Parkinson's disease""]","['Lee L. Marshall', 'Bryan A. Killinger', 'Elizabeth Ensink', 'Peipei Li', 'Katie X. Li', 'Wei Cui', 'Noah Lubben', 'Matthew Weiland', 'Xinhe Wang', 'Juozas Gordevicius', 'Gerhard A. Coetzee', 'Jiyan Ma', 'Stefan Jovinge', 'Viviane Labrie']",2020-08-17
Metagenome-wide association analysis identifies microbial determinants of post-antibiotic ecological recovery in the gut,"['Antimicrobials', 'Computational biology and bioinformatics', 'Microbial ecology']","['Kern Rei Chng', 'Tarini Shankar Ghosh', 'Yi Han Tan', 'Tannistha Nandi', 'Ivor Russel Lee', 'Amanda Hui Qi Ng', 'Chenhao Li', 'Aarthi Ravikrishnan', 'Kar Mun Lim', 'David Lye', 'Timothy Barkham', 'Karthik Raman', 'Swaine L. Chen', 'Louis Chai', 'Barnaby Young', 'Yunn-Hwen Gan', 'Niranjan Nagarajan']",2020-07-06
Application of a convolutional neural network for predicting the occurrence of ventricular tachyarrhythmia using heart rate variability features,"['Computational models', 'Machine learning']","['Getu Tadele Taye', 'Han-Jeong Hwang', 'Ki Moo Lim']",2020-04-21
Emergence of Visual Center-Periphery Spatial Organization in Deep Convolutional Neural Networks,"['Network models', 'Perception']","['Yalda Mohsenzadeh', 'Caitlin Mullin', 'Benjamin Lahner', 'Aude Oliva']",2020-03-13
NSs amyloid formation is associated with the virulence of Rift Valley fever virus in mice,"['Prions', 'Protein aggregation', 'Virus structures']","['Psylvia Léger', 'Eliana Nachman', 'Karsten Richter', 'Carole Tamietti', 'Jana Koch', 'Robin Burk', 'Susann Kummer', 'Qilin Xin', 'Megan Stanifer', 'Michèle Bouloy', 'Steeve Boulant', 'Hans-Georg Kräusslich', 'Xavier Montagutelli', 'Marie Flamand', 'Carmen Nussbaum-Krammer', 'Pierre-Yves Lozach']",2020-07-01
Stress-induced sleep-like inactivity modulates stress susceptibility in mice,"['Depression', 'Learning and memory', 'Neuroscience', 'Sleep', 'Sleep deprivation', 'Social behaviour', 'Stress and resilience', 'Wakefulness']","['Midori Nagai', 'Hirotaka Nagai', 'Chisato Numa', 'Tomoyuki Furuyashiki']",2020-11-13
Assessing the importance of magnetic resonance contrasts using collaborative generative adversarial networks,"['Biomedical engineering', 'Computer science', 'Medical imaging']","['Dongwook Lee', 'Won-Jin Moon', 'Jong Chul Ye']",2020-01-17
Fluoroless and contrast-free catheter ablation without a lead apron in routine clinical practice,"['Cardiology', 'Interventional cardiology']","['Takumi J. Matsubara', 'Katsuhito Fujiu', 'Yu Shimizu', 'Tsukasa Oshima', 'Jun Matsuda', 'Hiroshi Matsunaga', 'Gaku Oguri', 'Eriko Hasumi', 'Toshiya Kojima', 'Issei Komuro']",2020-10-13
Disease Classification in Eggplant Using Pre-trained VGG16 and MSVM,"['Computer science', 'Information technology']","['Krishnaswamy Rangarajan Aravind', 'Purushothaman Raja']",2020-02-11
Predicting many properties of a quantum system from very few measurements,"['Information theory and computation', 'Mathematics and computing', 'Quantum information', 'Quantum physics', 'Theoretical physics']","['Hsin-Yuan Huang', 'Richard Kueng', 'John Preskill']",2020-06-22
Accuracy and efficiency of germline variant calling pipelines for human genome data,"['Bioinformatics', 'Biological techniques', 'Clinical genetics', 'Computational biology and bioinformatics', 'Data processing', 'Genetics', 'Genome', 'Genomic analysis', 'Genomics', 'Medical genetics', 'Sequencing', 'Standardization', 'Standards', 'Systems biology']","['Sen Zhao', 'Oleg Agafonov', 'Abdulrahman Azab', 'Tomasz Stokowy', 'Eivind Hovig']",2020-11-19
Automated quantitative OCTA measurements of uveal melanoma-treated eyes with and without radiation retinopathy after I-125 plaque therapy and of nonirradiated fellow eyes,"['Predictive markers', 'Prognostic markers', 'Retinal diseases']","['Talisa E. de Carlo', 'William F. Mieler']",2020-11-23
Surgical site characteristics after CLASS followed by ultrasound biomicroscopy and clinical grading scale: a 2-year follow-up,"['Eye manifestations', 'Glaucoma', 'Outcomes research']","['Xiaowei Yan', 'Hengli Zhang', 'Fan Li', 'Lihua Ma', 'Yulei Geng', 'Guangxian Tang']",2020-11-02
Using Artificial Intelligence and Novel Polynomials to Predict Subjective Refraction,"['Imaging and sensing', 'Machine learning']","['Radhika Rampat', 'Guillaume Debellemanière', 'Jacques Malet', 'Damien Gatinel']",2020-05-22
Photosynthetic protein classification using genome neighborhood-based machine learning feature,"['Computational biology and bioinformatics', 'Gene ontology']","['Apiwat Sangphukieo', 'Teeraphan Laomettachit', 'Marasri Ruengjitchatchawalya']",2020-04-28
Power-efficient combinatorial optimization using intrinsic noise in memristor Hopfield neural networks,"['Computational science', 'Electrical and electronic engineering', 'Electronic devices', 'Electronic properties and materials']","['Fuxi Cai', 'Suhas Kumar', 'Thomas Van Vaerenbergh', 'Xia Sheng', 'Rui Liu', 'Can Li', 'Zhan Liu', 'Martin Foltin', 'Shimeng Yu', 'Qiangfei Xia', 'J. Joshua Yang', 'Raymond Beausoleil', 'Wei D. Lu', 'John Paul Strachan']",2020-07-06
gammaBOriS: Identification and Taxonomic Classification of Origins of Replication in Gammaproteobacteria using Motif-based Machine Learning,"['Comparative genomics', 'Data mining', 'Genome informatics', 'Machine learning']","['Theodor Sperlea', 'Lea Muth', 'Roman Martin', 'Christoph Weigel', 'Torsten Waldminghaus', 'Dominik Heider']",2020-04-21
Pilot study of eruption forecasting with muography using convolutional neural network,"['Radiography', 'Volcanology']","['Yukihiro Nomura', 'Mitsutaka Nemoto', 'Naoto Hayashi', 'Shouhei Hanaoka', 'Masaki Murata', 'Takeharu Yoshikawa', 'Yoshitaka Masutani', 'Eriko Maeda', 'Osamu Abe', 'Hiroyuki K. M. Tanaka']",2020-03-24
Possible association between spindle frequency and reversal-learning in aged family dogs,"['Neurology', 'Short-term memory']","['Ivaylo Borislavov Iotchev', 'Dóra Szabó', 'Anna Kis', 'Enikő Kubinyi']",2020-04-16
Single cell RNA sequencing identifies early diversity of sensory neurons forming via bi-potential intermediates,"['Cell fate and cell lineage', 'Developmental neurogenesis']","['Louis Faure', 'Yiqiao Wang', 'Maria Eleni Kastriti', 'Paula Fontanet', 'Kylie K. Y. Cheung', 'Charles Petitpré', 'Haohao Wu', 'Lynn Linyu Sun', 'Karen Runge', 'Laura Croci', 'Mark A. Landy', 'Helen C. Lai', 'Gian Giacomo Consalez', 'Antoine de Chevigny', 'François Lallemend', 'Igor Adameyko', 'Saida Hadjab']",2020-08-21
Augmenting aesthetic chills using a wearable prosthesis improves their downstream effects on reward and social cognition,"['Emotion', 'Human behaviour', 'Reward', 'Somatosensory system']","['A. J. H. Haar', 'A. Jain', 'F. Schoeller', 'P. Maes']",2020-12-10
Artificial intelligence–enabled rapid diagnosis of patients with COVID-19,"['Diagnosis', 'Viral infection']","['Xueyan Mei', 'Hao-Chih Lee', 'Kai-yue Diao', 'Mingqian Huang', 'Bin Lin', 'Chenyu Liu', 'Zongyu Xie', 'Yixuan Ma', 'Philip M. Robson', 'Michael Chung', 'Adam Bernheim', 'Venkatesh Mani', 'Claudia Calcagno', 'Kunwei Li', 'Shaolin Li', 'Hong Shan', 'Jian Lv', 'Tongtong Zhao', 'Junli Xia', 'Qihua Long', 'Sharon Steinberger', 'Adam Jacobi', 'Timothy Deyer', 'Marta Luksza', 'Fang Liu', 'Brent P. Little', 'Zahi A. Fayad', 'Yang Yang']",2020-05-19
"Whole genome, transcriptome and methylome profiling enhances actionable target discovery in high-risk pediatric cancer","['Cancer genetics', 'Cancer genomics', 'Paediatric cancer']","['Marie Wong', 'Chelsea Mayoh', 'Loretta M. S. Lau', 'Dong-Anh Khuong-Quang', 'Mark Pinese', 'Amit Kumar', 'Paulette Barahona', 'Emilie E. Wilkie', 'Patricia Sullivan', 'Rachel Bowen-James', 'Mustafa Syed', 'Iñigo Martincorena', 'Federico Abascal', 'Alexandra Sherstyuk', 'Noemi A. Bolanos', 'Jonathan Baber', 'Peter Priestley', 'M. Emmy M. Dolman', 'Emmy D. G. Fleuren', 'Marie-Emilie Gauthier', 'Emily V. A. Mould', 'Velimir Gayevskiy', 'Andrew J. Gifford', 'Dylan Grebert-Wade', 'Patrick A. Strong', 'Elodie Manouvrier', 'Meera Warby', 'David M. Thomas', 'Judy Kirk', 'Katherine Tucker', 'Tracey O’Brien', 'Frank Alvaro', 'Geoffry B. McCowage', 'Luciano Dalla-Pozza', 'Nicholas G. Gottardo', 'Heather Tapp', 'Paul Wood', 'Seong-Lin Khaw', 'Jordan R. Hansford', 'Andrew S. Moore', 'Murray D. Norris', 'Toby N. Trahair', 'Richard B. Lock', 'Vanessa Tyrrell', 'Michelle Haber', 'Glenn M. Marshall', 'David S. Ziegler', 'Paul G. Ekert', 'Mark J. Cowley']",2020-10-05
Data-driven analysis using multiple self-report questionnaires to identify college students at high risk of depressive disorder,"['Computer science', 'Health care']","['Bongjae Choi', 'Geumsook Shim', 'Bumseok Jeong', 'Sungho Jo']",2020-05-12
FluoSim: simulator of single molecule dynamics for fluorescence live-cell and super-resolution imaging of membrane proteins,"['Biophysics', 'Computational biology and bioinformatics', 'Neuroscience']","['Matthieu Lagardère', 'Ingrid Chamma', 'Emmanuel Bouilhol', 'Macha Nikolski', 'Olivier Thoumine']",2020-11-17
