title,subjects,authors,publish-date
An approach using ddRADseq and machine learning for understanding speciation in Antarctic Antarctophilinidae gastropods,"['Genomics', 'Phylogenetics', 'Taxonomy', 'Zoology']","['Juan Moles', 'Shahan Derkarabetian', 'Stefano Schiaparelli', 'Michael Schrödl', 'Jesús S. Troncoso', 'Nerida G. Wilson', 'Gonzalo Giribet']",2021-04-19
Crowdsourced mapping of unexplored target space of kinase inhibitors,"['Cheminformatics', 'Kinases', 'Machine learning']","['Anna Cichońska', 'Balaguru Ravikumar', 'Robert J. Allaway', 'Fangping Wan', 'Sungjoon Park', 'Olexandr Isayev', 'Shuya Li', 'Michael Mason', 'Andrew Lamb', 'Ziaurrehman Tanoli', 'Minji Jeon', 'Sunkyu Kim', 'Mariya Popova', 'Stephen Capuzzi', 'Jianyang Zeng', 'Kristen Dang', 'Gregory Koytiger', 'Jaewoo Kang', 'Carrow I. Wells', 'Timothy M. Willson', 'The IDG-DREAM Drug-Kinase Binding Prediction Challenge Consortium', 'Tudor I. Oprea', 'Avner Schlessinger', 'David H. Drewry', 'Gustavo Stolovitzky', 'Krister Wennerberg', 'Justin Guinney', 'Tero Aittokallio']",2021-06-03
Constrained crystals deep convolutional generative adversarial network for the inverse design of crystal structures,"['Computational methods', 'Topological insulators']","['Teng Long', 'Nuno M. Fortunato', 'Ingo Opahle', 'Yixuan Zhang', 'Ilias Samathrakis', 'Chen Shen', 'Oliver Gutfleisch', 'Hongbin Zhang']",2021-05-10
Ensemble learning-iterative training machine learning for uncertainty quantification and automated experiment in atom-resolved microscopy,"['Characterization and analytical techniques', 'Computational methods']","['Ayana Ghosh', 'Bobby G. Sumpter', 'Ondrej Dyck', 'Sergei V. Kalinin', 'Maxim Ziatdinov']",2021-07-02
GVES: machine learning model for identification of prognostic genes with a small dataset,"['Cancer', 'Computational biology and bioinformatics']","['Soohyun Ko', 'Jonghwan Choi', 'Jaegyoon Ahn']",2021-01-11
Hybrid AI-assistive diagnostic model permits rapid TBS classification of cervical liquid-based thin-layer cell smears,"['Cancer screening', 'Computational models', 'Optical imaging']","['Xiaohui Zhu', 'Xiaoming Li', 'Kokhaur Ong', 'Wenli Zhang', 'Wencai Li', 'Longjie Li', 'David Young', 'Yongjian Su', 'Bin Shang', 'Linggan Peng', 'Wei Xiong', 'Yunke Liu', 'Wenting Liao', 'Jingjing Xu', 'Feifei Wang', 'Qing Liao', 'Shengnan Li', 'Minmin Liao', 'Yu Li', 'Linshang Rao', 'Jinquan Lin', 'Jianyuan Shi', 'Zejun You', 'Wenlong Zhong', 'Xinrong Liang', 'Hao Han', 'Yan Zhang', 'Na Tang', 'Aixia Hu', 'Hongyi Gao', 'Zhiqiang Cheng', 'Li Liang', 'Weimiao Yu', 'Yanqing Ding']",2021-06-10
Learning properties of ordered and disordered materials from multi-fidelity data,"['Atomistic models', 'Computational methods']","['Chi Chen', 'Yunxing Zuo', 'Weike Ye', 'Xiangguo Li', 'Shyue Ping Ong']",2021-01-14
Learning MRI artefact removal with unpaired data,"['Image processing', 'Machine learning']","['Siyuan Liu', 'Kim-Han Thung', 'Liangqiong Qu', 'Weili Lin', 'Dinggang Shen', 'Pew-Thian Yap']",2021-01-19
A brain extraction algorithm for infant T2 weighted magnetic resonance images based on fuzzy c-means thresholding,"['Anatomy', 'Mathematics and computing']","['Inyoung Bae', 'Jong-Hee Chae', 'Yeji Han']",2021-12-02
Timing of social feedback shapes observational learning in strategic interaction,"['Decision', 'Human behaviour', 'Learning and memory', 'Social behaviour']","['Joshua Zonca', 'Alexander Vostroknutov', 'Giorgio Coricelli', 'Luca Polonio']",2021-11-09
Nanoscopic subcellular imaging enabled by ion beam tomography,"['3-D reconstruction', 'Image processing', 'Nuclear organization', 'Single-cell imaging']","['Ahmet F. Coskun', 'Guojun Han', 'Shambavi Ganesh', 'Shih-Yu Chen', 'Xavier Rovira Clavé', 'Stefan Harmsen', 'Sizun Jiang', 'Christian M. Schürch', 'Yunhao Bai', 'Chuck Hitzman', 'Garry P. Nolan']",2021-02-04
Spectral analysis of climate dynamics with operator-theoretic approaches,"['Applied mathematics', 'Climate sciences']","['Gary Froyland', 'Dimitrios Giannakis', 'Benjamin R. Lintner', 'Maxwell Pike', 'Joanna Slawinska']",2021-11-12
Modeling gene regulatory networks using neural network architectures,"['Computational biology and bioinformatics', 'Gene regulatory networks', 'Machine learning']","['Hantao Shu', 'Jingtian Zhou', 'Qiuyu Lian', 'Han Li', 'Dan Zhao', 'Jianyang Zeng', 'Jianzhu Ma']",2021-07-22
Automated severity scoring of atopic dermatitis patients by a deep neural network,"['Epidemiology', 'Medical research', 'Risk factors']","['Chul Hwan Bang', 'Jae Woong Yoon', 'Jae Yeon Ryu', 'Jae Heon Chun', 'Ju Hee Han', 'Young Bok Lee', 'Jun Young Lee', 'Young Min Park', 'Suk Jun Lee', 'Ji Hyun Lee']",2021-03-15
Ventral striatal islands of Calleja neurons control grooming in mice,"['Basal ganglia', 'Neural circuits']","['Yun-Feng Zhang', 'Luigim Vargas Cifuentes', 'Katherine N. Wright', 'Janardhan P. Bhattarai', 'Julia Mohrhardt', 'David Fleck', 'Emma Janke', 'Chunjie Jiang', 'Suna L. Cranfill', 'Nitsan Goldstein', 'Mary Schreck', 'Andrew H. Moberly', 'Yiqun Yu', 'Benjamin R. Arenkiel', 'J. Nicholas Betley', 'Wenqin Luo', 'Johannes Stegmaier', 'Daniel W. Wesson', 'Marc Spehr', 'Marc V. Fuccillo', 'Minghong Ma']",2021-11-18
Learned adaptive multiphoton illumination microscopy for large-scale immune response imaging,"['Computer science', 'Lymphocytes', 'Multiphoton microscopy']","['Henry Pinkard', 'Hratch Baghdassarian', 'Adriana Mujal', 'Ed Roberts', 'Kenneth H. Hu', 'Daniel Haim Friedman', 'Ivana Malenica', 'Taylor Shagam', 'Adam Fries', 'Kaitlin Corbin', 'Matthew F. Krummel', 'Laura Waller']",2021-03-26
Proteogenomic discovery of neoantigens facilitates personalized multi-antigen targeted T cell immunotherapy for brain tumors,"['Paediatric cancer', 'Proteomics', 'Tumour immunology']","['Samuel Rivero-Hinojosa', 'Melanie Grant', 'Aswini Panigrahi', 'Huizhen Zhang', 'Veronika Caisova', 'Catherine M. Bollard', 'Brian R. Rood']",2021-11-18
Enabling deeper learning on big data for materials informatics applications,"['Computational methods', 'Materials science']","['Dipendra Jha', 'Vishu Gupta', 'Logan Ward', 'Zijiang Yang', 'Christopher Wolverton', 'Ian Foster', 'Wei-keng Liao', 'Alok Choudhary', 'Ankit Agrawal']",2021-02-19
Multimodal analysis of cell-free DNA whole-genome sequencing for pediatric cancers with low mutational burden,"['Biomarkers', 'Cancer genomics', 'Epigenomics', 'Paediatric cancer', 'Software']","['Peter Peneder', 'Adrian M. Stütz', 'Didier Surdez', 'Manuela Krumbholz', 'Sabine Semper', 'Mathieu Chicard', 'Nathan C. Sheffield', 'Gaelle Pierron', 'Eve Lapouble', 'Marcus Tötzl', 'Bekir Ergüner', 'Daniele Barreca', 'André F. Rendeiro', 'Abbas Agaimy', 'Heidrun Boztug', 'Gernot Engstler', 'Michael Dworzak', 'Marie Bernkopf', 'Sabine Taschner-Mandl', 'Inge M. Ambros', 'Ola Myklebost', 'Perrine Marec-Bérard', 'Susan Ann Burchill', 'Bernadette Brennan', 'Sandra J. Strauss', 'Jeremy Whelan', 'Gudrun Schleiermacher', 'Christiane Schaefer', 'Uta Dirksen', 'Caroline Hutter', 'Kjetil Boye', 'Peter F. Ambros', 'Olivier Delattre', 'Markus Metzler', 'Christoph Bock', 'Eleni M. Tomazou']",2021-05-28
Attention-based multi-label neural networks for integrated prediction and interpretation of twelve widely occurring RNA modifications,"['Computational models', 'Machine learning', 'RNA']","['Zitao Song', 'Daiyun Huang', 'Bowen Song', 'Kunqi Chen', 'Yiyou Song', 'Gang Liu', 'Jionglong Su', 'João Pedro de Magalhães', 'Daniel J. Rigden', 'Jia Meng']",2021-06-29
Automatic detection of mesiodens on panoramic radiographs using artificial intelligence,"['Dental diseases', 'Dentistry', 'Mathematics and computing', 'Panoramic radiography']","['Eun-Gyu Ha', 'Kug Jin Jeon', 'Young Hyun Kim', 'Jae-Young Kim', 'Sang-Sun Han']",2021-11-29
Real-time multi-task diffractive deep neural networks via hardware-software co-design,"['Electrical and electronic engineering', 'Optics and photonics']","['Yingjie Li', 'Ruiyang Chen', 'Berardi Sensale-Rodriguez', 'Weilu Gao', 'Cunxi Yu']",2021-05-26
The impact of recency and adequacy of historical information on sepsis predictions using machine learning,"['Diseases', 'Health care', 'Medical research']","['Manaf Zargoush', 'Alireza Sameh', 'Mahdi Javadi', 'Siyavash Shabani', 'Somayeh Ghazalbash', 'Dan Perri']",2021-10-21
Heterocellular OSM-OSMR signalling reprograms fibroblasts to promote pancreatic cancer growth and metastasis,"['Cancer microenvironment', 'Cell signalling', 'Tumour immunology']","['Brian Y. Lee', 'Elizabeth K. J. Hogg', 'Christopher R. Below', 'Alexander Kononov', 'Adrian Blanco-Gomez', 'Felix Heider', 'Jingshu Xu', 'Colin Hutton', 'Xiaohong Zhang', 'Tamara Scheidt', 'Kenneth Beattie', 'Angela Lamarca', 'Mairéad McNamara', 'Juan W. Valle', 'Claus Jørgensen']",2021-12-17
An adaptive approach to machine learning for compact particle accelerators,"['Applied mathematics', 'Computational science', 'Experimental particle physics', 'Information theory and computation']","['Alexander Scheinker', 'Frederick Cropp', 'Sergio Paiagua', 'Daniele Filippetto']",2021-09-28
Human-interpretable image features derived from densely mapped cancer pathology slides predict diverse molecular phenotypes,"['Cancer imaging', 'Machine learning', 'Predictive markers']","['James A. Diao', 'Jason K. Wang', 'Wan Fung Chui', 'Victoria Mountain', 'Sai Chowdary Gullapally', 'Ramprakash Srinivasan', 'Richard N. Mitchell', 'Benjamin Glass', 'Sara Hoffman', 'Sudha K. Rao', 'Chirag Maheshwari', 'Abhik Lahiri', 'Aaditya Prakash', 'Ryan McLoughlin', 'Jennifer K. Kerner', 'Murray B. Resnick', 'Michael C. Montalto', 'Aditya Khosla', 'Ilan N. Wapinski', 'Andrew H. Beck', 'Hunter L. Elliott', 'Amaro Taylor-Weiner']",2021-03-12
Survey on security issues of routing and anomaly detection for space information networks,"['Aerospace engineering', 'Computer science', 'Information technology']","['Ming Zhuo', 'Leyuan Liu', 'Shijie Zhou', 'Zhiwen Tian']",2021-11-15
Touchable cell biophysics property recognition platforms enable multifunctional blood smart health care,"['Engineering', 'Micro-optics', 'Optical sensors']","['Longfei Chen', 'Yantong Liu', 'Hongshan Xu', 'Linlu Ma', 'Yifan Wang', 'Le Yu', 'Fang Wang', 'Jiaomeng Zhu', 'Xuejia Hu', 'Kezhen Yi', 'Yi Yang', 'Hui Shen', 'Fuling Zhou', 'Xiaoqi Gao', 'Yanxiang Cheng', 'Long Bai', 'Yongwei Duan', 'Fubing Wang', 'Yimin Zhu']",2021-12-08
Breath analysis based early gastric cancer classification from deep stacked sparse autoencoder neural network,"['Biomarkers', 'Computational biology and bioinformatics', 'Engineering', 'Health care', 'Medical research']","['Muhammad Aqeel Aslam', 'Cuili Xue', 'Yunsheng Chen', 'Amin Zhang', 'Manhua Liu', 'Kan Wang', 'Daxiang Cui']",2021-02-17
Air quality assessment and pollution forecasting using artificial neural networks in Metropolitan Lima-Peru,"['Environmental sciences', 'Environmental social sciences']","['Chardin Hoyos Cordova', 'Manuel Niño Lopez Portocarrero', 'Rodrigo Salas', 'Romina Torres', 'Paulo Canas Rodrigues', 'Javier Linkolk López-Gonzales']",2021-12-20
Supervised training of spiking neural networks for robust deployment on mixed-signal neuromorphic processors,"['Computer science', 'Electrical and electronic engineering']","['Julian Büchel', 'Dmitrii Zendrikov', 'Sergio Solinas', 'Giacomo Indiveri', 'Dylan R. Muir']",2021-12-03
Explainable machine learning model for predicting spontaneous bacterial peritonitis in cirrhotic patients with ascites,"['Computational models', 'Liver cirrhosis', 'Machine learning']","['Yingying Hu', 'Ruijia Chen', 'Haibing Gao', 'Haitao Lin', 'Jinye Wang', 'Xiaowei Wang', 'Jingfeng Liu', 'Yongyi Zeng']",2021-11-04
Revealing the spatio-phenotypic patterning of cells in healthy and tumor tissues with mLSR-3D and STAPL-3D,"['Fluorescence imaging', 'Image processing']","['Ravian L. van Ineveld', 'Michiel Kleinnijenhuis', 'Maria Alieva', 'Sam de Blank', 'Mario Barrera Roman', 'Esmée J. van Vliet', 'Clara Martínez Mir', 'Hannah R. Johnson', 'Frank L. Bos', 'Raimond Heukers', 'Susana M. Chuva de Sousa Lopes', 'Jarno Drost', 'Johanna F. Dekkers', 'Ellen J. Wehrens', 'Anne C. Rios']",2021-06-03
Modulation of dopamine tone induces frequency shifts in cortico-basal ganglia beta oscillations,"['Neurodegeneration', ""Parkinson's disease""]","['L. Iskhakova', 'P. Rappel', 'M. Deffains', 'G. Fonar', 'O. Marmor', 'R. Paz', 'Z. Israel', 'R. Eitan', 'H. Bergman']",2021-12-02
Structure-based protein function prediction using graph convolutional networks,"['Machine learning', 'Protein function predictions', 'Protein structure predictions']","['Vladimir Gligorijević', 'P. Douglas Renfrew', 'Tomasz Kosciolek', 'Julia Koehler Leman', 'Daniel Berenberg', 'Tommi Vatanen', 'Chris Chandler', 'Bryn C. Taylor', 'Ian M. Fisk', 'Hera Vlamakis', 'Ramnik J. Xavier', 'Rob Knight', 'Kyunghyun Cho', 'Richard Bonneau']",2021-05-26
Synaptic plasticity as Bayesian inference,"['Learning algorithms', 'Synaptic plasticity']","['Laurence Aitchison', 'Jannes Jegminat', 'Jorge Aurelio Menendez', 'Jean-Pascal Pfister', 'Alexandre Pouget', 'Peter E. Latham']",2021-03-11
Dynamic selective auditory attention detection using RNN and reinforcement learning,"['Biomedical engineering', 'Computational neuroscience', 'Data processing', 'Machine learning']","['Masoud Geravanchizadeh', 'Hossein Roushan']",2021-07-29
Spatial and temporal intratumour heterogeneity has potential consequences for single biopsy-based neuroblastoma treatment decisions,"['Cancer genetics', 'Cancer genomics', 'CNS cancer', 'Paediatric cancer', 'Tumour heterogeneity']","['Karin Schmelz', 'Joern Toedling', 'Matt Huska', 'Maja C. Cwikla', 'Louisa-Marie Kruetzfeldt', 'Jutta Proba', 'Peter F. Ambros', 'Inge M. Ambros', 'Sengül Boral', 'Marco Lodrini', 'Celine Y. Chen', 'Martin Burkert', 'Dennis Guergen', 'Annabell Szymansky', 'Kathy Astrahantseff', 'Annette Kuenkele', 'Kerstin Haase', 'Matthias Fischer', 'Hedwig E. Deubzer', 'Falk Hertwig', 'Patrick Hundsdoerfer', 'Anton G. Henssen', 'Roland F. Schwarz', 'Johannes H. Schulte', 'Angelika Eggert']",2021-11-23
Artificial intelligence-based automatic assessment of lower limb torsion on MRI,"['Bone', 'Computational science', 'Musculoskeletal system', 'Software']","['Justus Schock', 'Daniel Truhn', 'Darius Nürnberger', 'Stefan Conrad', 'Marc Sebastian Huppertz', 'Sebastian Keil', 'Christiane Kuhl', 'Dorit Merhof', 'Sven Nebelung']",2021-12-01
Metabolic tumour volume on 18F-FDG PET/CT predicts extended pathological T stages in patients with renal cell carcinoma at staging,"['Cancer', 'Oncology', 'Urology']","['Dongwoo Kim', 'Narae Lee', 'Suk Hyun Lee', 'Hyun Jeong Kim', 'Hye-Suk Hong', 'Jee Soo Park', 'Nam-Hoon Cho', 'Young Deuk Choi', 'Won Sik Ham', 'Seung Hwan Lee', 'Woong Kyu Han', 'Mijin Yun']",2021-12-06
A unified drug–target interaction prediction framework based on knowledge graph and recommendation system,"['Machine learning', 'Target identification']","['Qing Ye', 'Chang-Yu Hsieh', 'Ziyi Yang', 'Yu Kang', 'Jiming Chen', 'Dongsheng Cao', 'Shibo He', 'Tingjun Hou']",2021-11-22
Towards non-blind optical tweezing by finding 3D refractive index changes through off-focus interferometric tracking,"['Interference microscopy', 'Optical manipulation and tweezers']","['Benjamin Landenberger', 'Yatish', 'Alexander Rohrbach']",2021-11-26
Chemical language models enable navigation in sparsely populated chemical space,"['Cheminformatics', 'Machine learning', 'Metabolomics']","['Michael A. Skinnider', 'R. Greg Stacey', 'David S. Wishart', 'Leonard J. Foster']",2021-07-19
EpistoNet: an ensemble of Epistocracy-optimized mixture of experts for detecting COVID-19 on chest X-ray images,"['Computational science', 'Computer science']","['Seyed Ziae Mousavi Mojab', 'Seyedmohammad Shams', 'Farshad Fotouhi', 'Hamid Soltanian-Zadeh']",2021-11-03
"MCMICRO: a scalable, modular image-processing pipeline for multiplexed tissue imaging","['Image processing', 'Software', 'Systems biology']","['Denis Schapiro', 'Artem Sokolov', 'Clarence Yapp', 'Yu-An Chen', 'Jeremy L. Muhlich', 'Joshua Hess', 'Allison L. Creason', 'Ajit J. Nirmal', 'Gregory J. Baker', 'Maulik K. Nariya', 'Jia-Ren Lin', 'Zoltan Maliga', 'Connor A. Jacobson', 'Matthew W. Hodgman', 'Juha Ruokonen', 'Samouil L. Farhi', 'Domenic Abbondanza', 'Eliot T. McKinley', 'Daniel Persson', 'Courtney Betts', 'Shamilene Sivagnanam', 'Aviv Regev', 'Jeremy Goecks', 'Robert J. Coffey', 'Lisa M. Coussens', 'Sandro Santagata', 'Peter K. Sorger']",2021-11-25
Geoinformation-based landslide susceptibility mapping in subtropical area,"['Environmental sciences', 'Natural hazards']","['Xiaoting Zhou', 'Weicheng Wu', 'Yaozu Qin', 'Xiao Fu']",2021-12-21
PathoNet introduced as a deep neural network backend for evaluation of Ki-67 and tumor-infiltrating lymphocytes in breast cancer,"['Cancer', 'Mathematics and computing', 'Molecular medicine', 'Oncology']","['Farzin Negahbani', 'Rasool Sabzi', 'Bita Pakniyat Jahromi', 'Dena Firouzabadi', 'Fateme Movahedi', 'Mahsa Kohandel Shirazi', 'Shayan Majidi', 'Amirreza Dehghanian']",2021-04-19
An artificial intelligence framework integrating longitudinal electronic health records with real-world data enables continuous pan-cancer prognostication,"['Breast cancer', 'Cancer models', 'Cancer therapy', 'Lung cancer']","['Olivier Morin', 'Martin Vallières', 'Steve Braunstein', 'Jorge Barrios Ginart', 'Taman Upadhaya', 'Henry C. Woodruff', 'Alex Zwanenburg', 'Avishek Chatterjee', 'Javier E. Villanueva-Meyer', 'Gilmer Valdes', 'William Chen', 'Julian C. Hong', 'Sue S. Yom', 'Timothy D. Solberg', 'Steffen Löck', 'Jan Seuntjens', 'Catherine Park', 'Philippe Lambin']",2021-07-22
Reframing incentives for climate policy action,"['Climate-change mitigation', 'Energy supply and demand', 'Political economy of energy']","['J.-F. Mercure', 'P. Salas', 'P. Vercoulen', 'G. Semieniuk', 'A. Lam', 'H. Pollitt', 'P. B. Holden', 'N. Vakilifard', 'U. Chewpreecha', 'N. R. Edwards', 'J. E. Vinuales']",2021-11-04
A topology-preserving dimensionality reduction method for single-cell RNA-seq data using graph autoencoder,"['Data mining', 'Data processing', 'Transcriptomics']","['Zixiang Luo', 'Chenyu Xu', 'Zhen Zhang', 'Wenfei Jin']",2021-10-08
Machine learning-based microstructure prediction during laser sintering of alumina,"['Computational science', 'Techniques and instrumentation', 'Theory and computation']","['Jianan Tang', 'Xiao Geng', 'Dongsheng Li', 'Yunfeng Shi', 'Jianhua Tong', 'Hai Xiao', 'Fei Peng']",2021-05-21
Generating synthetic contrast enhancement from non-contrast chest computed tomography using a generative adversarial network,"['Medical imaging', 'Tomography']","['Jae Won Choi', 'Yeon Jin Cho', 'Ji Young Ha', 'Seul Bi Lee', 'Seunghyun Lee', 'Young Hun Choi', 'Jung-Eun Cheon', 'Woo Sun Kim']",2021-10-14
Predictive modeling for peri-implantitis by using machine learning techniques,"['Dental diseases', 'Outcomes research']","['Tomoaki Mameno', 'Masahiro Wada', 'Kazunori Nozaki', 'Toshihito Takahashi', 'Yoshitaka Tsujioka', 'Suzuna Akema', 'Daisuke Hasegawa', 'Kazunori Ikebe']",2021-05-27
Supervised dimensionality reduction for big data,"['Data processing', 'Statistical methods']","['Joshua T. Vogelstein', 'Eric W. Bridgeford', 'Minh Tang', 'Da Zheng', 'Christopher Douville', 'Randal Burns', 'Mauro Maggioni']",2021-05-17
DeepFake electrocardiograms using generative adversarial networks are the beginning of the end for privacy issues in medicine,"['Cardiovascular biology', 'Computational biology and bioinformatics', 'Machine learning']","['Vajira Thambawita', 'Jonas L. Isaksen', 'Steven A. Hicks', 'Jonas Ghouse', 'Gustav Ahlberg', 'Allan Linneberg', 'Niels Grarup', 'Christina Ellervik', 'Morten Salling Olesen', 'Torben Hansen', 'Claus Graff', 'Niels-Henrik Holstein-Rathlou', 'Inga Strümke', 'Hugo L. Hammer', 'Mary M. Maleckar', 'Pål Halvorsen', 'Michael A. Riegler', 'Jørgen K. Kanters']",2021-11-09
In situ learning using intrinsic memristor variability via Markov chain Monte Carlo sampling,"['Computer science', 'Electrical and electronic engineering', 'Electronic devices', 'Information technology']","['Thomas Dalgaty', 'Niccolo Castellani', 'Clément Turck', 'Kamel-Eddine Harabi', 'Damien Querlioz', 'Elisa Vianello']",2021-01-18
Training machine learning models on climate model output yields skillful interpretable seasonal precipitation forecasts,"['Atmospheric dynamics', 'Climate sciences']","['Peter B. Gibson', 'William E. Chapman', 'Alphan Altinok', 'Luca Delle Monache', 'Michael J. DeFlorio', 'Duane E. Waliser']",2021-08-10
A hybrid deep neural network for classification of schizophrenia using EEG Data,"['Classification and taxonomy', 'Computational neuroscience', 'Image processing', 'Machine learning']","['Jie Sun', 'Rui Cao', 'Mengni Zhou', 'Waqar Hussain', 'Bin Wang', 'Jiayue Xue', 'Jie Xiang']",2021-02-25
Identifiability and predictability of integer- and fractional-order epidemiological models using physics-informed neural networks,"['Computational models', 'Epidemiology', 'Machine learning', 'SARS-CoV-2']","['Ehsan Kharazmi', 'Min Cai', 'Xiaoning Zheng', 'Zhen Zhang', 'Guang Lin', 'George Em Karniadakis']",2021-11-22
Machine learning model to predict hypotension after starting continuous renal replacement therapy,"['Kidney', 'Kidney diseases', 'Renal replacement therapy']","['Min Woo Kang', 'Seonmi Kim', 'Yong Chul Kim', 'Dong Ki Kim', 'Kook-Hwan Oh', 'Kwon Wook Joo', 'Yon Su Kim', 'Seung Seok Han']",2021-08-25
Sleep down state-active ID2/Nkx2.1 interneurons in the neocortex,"['Brain', 'Cortex', 'Neural circuits']","['Manuel Valero', 'Tim J. Viney', 'Robert Machold', 'Sara Mederos', 'Ipshita Zutshi', 'Benjamin Schuman', 'Yuta Senzai', 'Bernardo Rudy', 'György Buzsáki']",2021-02-22
A study of real-world micrograph data quality and machine learning model robustness,"['Techniques and instrumentation', 'Theory and computation']","['Xiaoting Zhong', 'Brian Gallagher', 'Keenan Eves', 'Emily Robertson', 'T. Nathan Mundhenk', 'T. Yong-Jin Han']",2021-10-05
Searching for pneumothorax in x-ray images using autoencoded deep features,"['Biomedical engineering', 'Health care', 'Medical imaging']","['Antonio Sze-To', 'Abtin Riasatian', 'H. R. Tizhoosh']",2021-05-10
Inverse renormalization group based on image super-resolution using deep convolutional networks,"['Mathematics and computing', 'Physics']","['Kenta Shiina', 'Hiroyuki Mori', 'Yusuke Tomita', 'Hwee Kuan Lee', 'Yutaka Okabe']",2021-05-05
Streamflow prediction using an integrated methodology based on convolutional neural network and long short-term memory networks,"['Civil engineering', 'Environmental impact', 'Hydrology']","['Sujan Ghimire', 'Zaher Mundher Yaseen', 'Aitazaz A. Farooque', 'Ravinesh C. Deo', 'Ji Zhang', 'Xiaohui Tao']",2021-09-01
A deep explainable artificial intelligent framework for neurological disorders discrimination,"['Computational science', 'Movement disorders']","['Soroosh Shahtalebi', 'S. Farokh Atashzar', 'Rajni V. Patel', 'Mandar S. Jog', 'Arash Mohammadi']",2021-05-05
Spatio-temporal feature learning with reservoir computing for T-cell segmentation in live-cell \(\hbox {Ca}^{2+}\) fluorescence microscopy,"['Biochemistry', 'Computational biology and bioinformatics', 'Engineering', 'Mathematics and computing', 'Medical research']","['Fatemeh Hadaeghi', 'Björn-Philipp Diercks', 'Daniel Schetelig', 'Fabrizio Damicelli', 'Insa M. A. Wolf', 'René Werner']",2021-04-15
COVID-19 early detection for imbalanced or low number of data using a regularized cost-sensitive CapsNet,"['Computed tomography', 'Computer science']","['Malihe Javidi', 'Saeid Abbaasi', 'Sara Naybandi Atashi', 'Mahdi Jampour']",2021-09-16
Predicting all-cause 90-day hospital readmission for dental patients using machine learning methods,"['Dental conditions', 'Oral diseases']","['Wei Li', 'Martin S. Lipsky', 'Eric S. Hon', 'Weicong Su', 'Sharon Su', 'Yao He', 'Richard Holubkov', 'Xiaoming Sheng', 'Man Hung']",2021-01-22
Identifying protein subcellular localisation in scientific literature using bidirectional deep recurrent neural network,"['Computational biology and bioinformatics', 'Plant sciences', 'Software']","['Rakesh David', 'Rhys-Joshua D. Menezes', 'Jan De Klerk', 'Ian R. Castleden', 'Cornelia M. Hooper', 'Gustavo Carneiro', 'Matthew Gilliham']",2021-01-18
A data-driven framework for mapping domains of human neurobiology,"['Cognitive neuroscience', 'Computational neuroscience', 'Diseases of the nervous system', 'Neural circuits', 'Scientific community']","['Elizabeth Beam', 'Christopher Potts', 'Russell A. Poldrack', 'Amit Etkin']",2021-11-11
Universal activation function for machine learning,"['Computational science', 'Electrical and electronic engineering', 'Information technology', 'Scientific data']","['Brosnan Yuen', 'Minh Tu Hoang', 'Xiaodai Dong', 'Tao Lu']",2021-09-21
Anatomical dissociation of intracerebral signals for reward and punishment prediction errors in humans,"['Cognitive neuroscience', 'Computational neuroscience', 'Motivation', 'Neuroscience', 'Reward']","['Maëlle C. M. Gueguen', 'Alizée Lopez-Persem', 'Pablo Billeke', 'Jean-Philippe Lachaux', 'Sylvain Rheims', 'Philippe Kahane', 'Lorella Minotti', 'Olivier David', 'Mathias Pessiglione', 'Julien Bastin']",2021-06-07
Single-atom level determination of 3-dimensional surface atomic structure via neural network-assisted atomic electron tomography,"['Imaging techniques', 'Nanoparticles']","['Juhyeok Lee', 'Chaehwa Jeong', 'Yongsoo Yang']",2021-03-30
Identification of disease-linked hyperactivating mutations in UBE3A through large-scale functional variant analysis,"['Development of the nervous system', 'Molecular neuroscience', 'Neurodevelopmental disorders', 'Proteolysis']","['Kellan P. Weston', 'Xiaoyi Gao', 'Jinghan Zhao', 'Kwang-Soo Kim', 'Susan E. Maloney', 'Jill Gotoff', 'Sumit Parikh', 'Yen-Chen Leu', 'Kuen-Phon Wu', 'Marwan Shinawi', 'Joshua P. Steimel', 'Joseph S. Harrison', 'Jason J. Yi']",2021-11-23
Disrupted functional connectivity in PD with probable RBD and its cognitive correlates,"['Functional magnetic resonance imaging', ""Parkinson's disease""]","['Javier Oltra', 'Anna Campabadal', 'Barbara Segura', 'Carme Uribe', 'Maria Jose Marti', 'Yaroslau Compta', 'Francesc Valldeoriola', 'Nuria Bargallo', 'Alex Iranzo', 'Carme Junque']",2021-12-21
